id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
ACHIEV_CHARACTER_GOLADIR_LEVEL_150;Goladir: Master;Goladir: Meister;Goladir : Maître;Goladir: Maestro;Goladir: Maestro;戈拉迪尔：大师;ゴラディール：マスター;골라디르: 마스터;Goladir: Mestre;Goladir: Mistrz;Голадир: Мастер;Goladir: Usta;Голадір: Майстер.
ACHIEV_CHARACTER_HELEJA_LEVEL_50;Heleja: Initiate;Heleja: Novize;Heleja : Novice;Heleja: Iniziato;Heleja: Iniciado;赫莱娅：新手;ヘレヤ：初心者;헬레야: 입문자;Heleja: Iniciante;Heleja: Nowicjusz;Хелея: Новичок;Heleja: Acemi;Хелея: Починай.
ACHIEV_CHARACTER_HELEJA_LEVEL_100;Heleja: Adept;Heleja: Adept;Heleja : Adepte;Heleja: Adepto;Heleja: Adepto;赫莱娅：熟练者;ヘレヤ：熟練者;헬레야: 숙련자;Heleja: Adepto;Heleja: Adept;Хелея: Адепт;Heleja: Usta;Хелея: Адепт.
ACHIEV_CHARACTER_HELEJA_LEVEL_150;Heleja: Master;Heleja: Meister;Heleja : Maître;Heleja: Maestro;Heleja: Maestro;赫莱娅：大师;ヘレヤ：マスター;헬레야: 마스터;Heleja: Mestre;Heleja: Mistrz;Хелея: Мастер;Heleja: Usta;Хеледжа: Майстер.
ACHIEV_CHARACTER_DARK_WANDERER_LEVEL_50;Dunkler Wanderer: Novize;Dunkler Wanderer: Novice;Viandante Oscuro: Iniziato;Vagabundo Oscuro: Iniciado;黑暗流浪者：新手;ダークワンダラー：初心者;어둠의 방랑자: 입문자;Andarilho Sombrio: Iniciante;Ciemny Wędrowiec: Nowicjusz;Тёмный Странник: Новичок;Karanlık Gezgin: Acemi;;Данклер Мандрівник: Новенький.
ACHIEV_CHARACTER_DARK_WANDERER_LEVEL_100;Dark Wanderer: Adept;Dunkler Wanderer: Adept;Vagabond Sombre : Adepte;Viandante Oscuro: Adepto;Vagabundo Oscuro: Adepto;黑暗流浪者：熟练者;ダークワンダラー：熟練者;어둠의 방랑자: 숙련자;Andarilho Sombrio: Adepto;Ciemny Wędrowiec: Adept;Тёмный Странник: Адепт;Karanlık Gezgin: Usta;Темний мандрівник: Адепт
ACHIEV_CHARACTER_DARK_WANDERER_LEVEL_150;Dark Wanderer: Master;Dunkler Wanderer: Meister;Vagabond Sombre : Maître;Viandante Oscuro: Maestro;Vagabundo Oscuro: Maestro;黑暗流浪者：大师;ダークワンダラー：マスター;어둠의 방랑자: 마스터;Andarilho Sombrio: Mestre;Ciemny Wędrowiec: Mistrz;Тёмный Странник: Мастер;Karanlık Gezgin: Usta;Темний Блукач: Майстер
ACHIEV_CHARACTER_ROGUE_LEVEL_50;Rogue: Initiate;Schurke: Novize;Voleur : Novice;Ladro: Iniziato;Pícaro: Iniciado;盗贼：新手;ローグ：初心者;도적: 입문자;Ladino: Iniciante;Łotrzyk: Nowicjusz;Разбойник: Новичок;Hırsız: Acemi;Розбійник: Посвячений
ACHIEV_CHARACTER_ROGUE_LEVEL_100;Rogue: Adept;Schurke: Adept;Voleur : Adepte;Ladro: Adepto;Pícaro: Adepto;盗贼：熟练者;ローグ：熟練者;도적: 숙련자;Ladino: Adepto;Łotrzyk: Adept;Разбойник: Адепт;Hırsız: Usta;Розбійник: Адепт
ACHIEV_CHARACTER_ROGUE_LEVEL_150;Rogue: Master;Schurke: Meister;Voleur : Maître;Ladro: Maestro;Pícaro: Maestro;盗贼：大师;ローグ：マスター;도적: 마스터;Ladino: Mestre;Łotrzyk: Mistrz;Разбойник: Мастер;Hırsız: Usta;Розбійник: Майстер
ACHIEV_CHARACTER_FARMER_LEVEL_50;Farmer: Initiate;Farmer: Novize;Fermier : Novice;Contadino: Iniziato;Granjero: Iniciado;农夫：新手;農夫：初心者;농부: 입문자;Agricultor: Iniciante;Rolnik: Nowicjusz;Фермер: Новичок;Çiftçi: Acemi;Фермер: Ініціювати
ACHIEV_CHARACTER_FARMER_LEVEL_100;Farmer: Adept;Farmer: Adept;Fermier : Adepte;Contadino: Adepto;Granjero: Adepto;农夫：熟练者;農夫：熟練者;농부: 숙련자;Agricultor: Adepto;Rolnik: Adept;Фермер: Адепт;Çiftçi: Usta;Фермер: Адепт
ACHIEV_CHARACTER_FARMER_LEVEL_150;Farmer: Master;Farmer: Meister;Fermier : Maître;Contadino: Maestro;Granjero: Maestro;农夫：大师;農夫：マスター;농부: 마스터;Agricultor: Mestre;Rolnik: Mistrz;Фермер: Мастер;Çiftçi: Usta;Фермер: Майстер
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ACHIEV_DEFEAT_ENEMIES_1000_DESC;Defeat 1000 enemies.;Besiege 1000 Gegner.;Vaincre 1000 ennemis;Sconfiggi 1000 nemici;Derrota a 1000 enemigos;击败1000个敌人;敵を1000体倒す;적 1000명 처치;Derrote 1000 inimigos;Pokonaj 1000 wrogów;Победите 1000 врагов;1000 düşmanı yen;Перемогти 1000 ворогів
ACHIEV_DEFEAT_ENEMIES_10000_DESC;Defeat 10000 enemies.;Besiege 10000 Gegner.;Vaincre 10000 ennemis;Sconfiggi 10000 nemici;Derrota a 10000 enemigos;击败10000个敌人;敵を10000体倒す;적 10000명 처치;Derrote 10000 inimigos;Pokonaj 10000 wrogów;Победите 10000 врагов;10000 düşmanı yen;Знищити 10000 ворогів
ACHIEV_DEFEAT_ENEMIES_50000_DESC;Defeat 50000 enemies.;Besiege 50000 Gegner.;Vaincre 50000 ennemis;Sconfiggi 50000 nemici;Derrota a 50000 enemigos;击败50000个敌人;敵を50000体倒す;적 50000명 처치;Derrote 50000 inimigos;Pokonaj 50000 wrogów;Победите 50000 врагов;50000 düşmanı yen;Знищити 50000 ворогів
ACHIEV_DEFEAT_ENEMIES_100000_DESC;Defeat 100000 enemies.;Besiege 100000 Gegner.;Vaincre 100000 ennemis;Sconfiggi 100000 nemici;Derrota a 100000 enemigos;击败100000个敌人;敵を100000体倒す;적 100000명 처치;Derrote 100000 inimigos;Pokonaj 100000 wrogów;Победите 100000 врагов;100000 düşmanı yen;Перемогти 100000 ворогів
ACHIEV_DEFEAT_ENEMIES_1000000_DESC;Defeat 1000000 enemies.;Besiege 1000000 Gegner.;Vaincre 1000000 ennemis;Sconfiggi 1000000 nemici;Derrota a 1000000 enemigos;击败1000000个敌人;敵を1000000体倒す;적 1000000명 처치;Derrote 1000000 inimigos;Pokonaj 1000000 wrogów;Победите 1000000 врагов;1000000 düşmanı yen;Перемогти 1000000 ворогів
ACHIEV_DEFEAT_BOSSES_100_DESC;Defeat 100 bosses.;Besiege 100 Bosse.;Vaincre 100 boss;Sconfiggi 100 boss;Derrota a 100 jefes;击败100个首领;ボスを100体倒す;보스 100마리 처치;Derrote 100 chefes;Pokonaj 100 bossów;Победите 100 боссов;100 patronu yen;Здолати 100 босів
ACHIEV_DEFEAT_BOSSES_500_DESC;Defeat 500 bosses.;Besiege 500 Bosse.;Vaincre 500 boss;Sconfiggi 500 boss;Derrota a 500 jefes;击败500个首领;ボスを500体倒す;보스 500마리 처치;Derrote 500 chefes;Pokonaj 500 bossów;Победите 500 боссов;500 patronu yen;Здолати 500 босів
ACHIEV_DEFEAT_BOSSES_1000_DESC;Defeat 1000 bosses.;Besiege 1000 Bosse.;Vaincre 1000 boss;Sconfiggi 1000 boss;Derrota a 1000 jefes;击败1000个首领;ボスを1000体倒す;보스 1000마리 처치;Derrote 1000 chefes;Pokonaj 1000 bossów;Победите 1000 боссов;1000 patronu yen;Перемогти 1000 босів
ACHIEV_COLLECT_LIGHT_FRAGMENTS_100_DESC;Collect 100 Light Fragments.;Sammle 100 Lichtfragmente.;Collecter 100 fragments de lumière;Raccogli 100 frammenti di luce;Recoge 100 fragmentos de luz;收集100个光之碎片;光のかけらを100個集める;빛의 파편 100개 수집;Colete 100 Fragmentos de Luz;Zbierz 100 odłamków światła;Соберите 100 осколков света;100 Işık Parçası topla;Зберіть 100 світлових осколків
ACHIEV_COLLECT_LIGHT_FRAGMENTS_500_DESC;Collect 500 Light Fragments.;Sammle 500 Lichtfragmente.;Collecter 500 fragments de lumière;Raccogli 500 frammenti di luce;Recoge 500 fragmentos de luz;收集500个光之碎片;光のかけらを500個集める;빛의 파편 500개 수집;Colete 500 Fragmentos de Luz;Zbierz 500 odłamków światła;Соберите 500 осколков света;500 Işık Parçası topla;Зберіть 500 фрагментів світла
ACHIEV_COLLECT_LIGHT_FRAGMENTS_1000_DESC;Collect 1000 Light Fragments.;Sammle 1000 Lichtfragmente.;Collecter 1000 fragments de lumière;Raccogli 1000 frammenti di luce;Recoge 1000 fragmentos de luz;收集1000个光之碎片;光のかけらを1000個集める;빛의 파편 1000개 수집;Colete 1000 Fragmentos de Luz;Zbierz 1000 odłamków światła;Соберите 1000 осколков света;1000 Işık Parçası topla;Зібрати 1000 фрагментів світла
ACHIEV_COLLECT_LIGHT_FRAGMENTS_10000_DESC;Collect 10000 Light Fragments.;Sammle 10000 Lichtfragmente.;Collecter 10000 fragments de lumière;Raccogli 10000 frammenti di luce;Recoge 10000 fragmentos de luz;收集10000个光之碎片;光のかけらを10000個集める;빛의 파편 10000개 수집;Colete 10000 Fragmentos de Luz;Zbierz 10000 odłamków światła;Соберите 10000 осколков света;10000 Işık Parçası topla;Зібрати 10000 світлових фрагментів
ACHIEV_COLLECT_LIGHT_FRAGMENTS_100000_DESC;Collect 100000 Light Fragments.;Sammle 100000 Lichtfragmente.;Collecter 100000 fragments de lumière;Raccogli 100000 frammenti di luce;Recoge 100000 fragmentos de luz;收集100000个光之碎片;光のかけらを100000個集める;빛의 파편 100000개 수집;Colete 100000 Fragmentos de Luz;Zbierz 100000 odłamków światła;Соберите 100000 осколков света;100000 Işık Parçası topla;Зібрати 100000 світлових фрагментів
;;;;;;;;;;;;;
ACHIEV_CRAFT_LEGACY_WEAPON_1_DESC;Craft a Echo Weapon once you got defeated;Fertige eine Echo-Waffe, nachdem du besiegt wurdest.;Fabrique une arme Echo une fois que vous avez été vaincu;Crea un'arma Echo una volta che sei stato sconfitto;Crea un arma Echo una vez que hayas sido derrotado;制作一个回声武器，一旦你被击败;倒されるとエコー武器を作成する;패배 후 에코 무기를 제작하십시오;Crie uma arma Echo após ser derrotado;Zrób broń Echo po przegranej;Сделайте оружие Эха, как только вас победят;Yenildiğinizde bir Echo Silahı yapın;Створіть луна-зброю після поразки
ACHIEV_CRAFT_LEGACY_WEAPON_ALL_DESC;Craft all 6 Echo Weapon types.;Fertige alle 6 Echo-Waffenarten.;Fabriquez les 6 types d'armes Echo;Crea tutti e 6 i tipi di armi Echo;Crea todos los 6 tipos de armas Echo;制作所有6种回声武器类型;すべての6種類のエコー武器を作成する;6가지 에코 무기 유형을 모두 제작하십시오;Crie todos os 6 tipos de arma Echo;Stwórz wszystkie 6 typów broni Echo;Создайте все 6 типов оружия Эха;Tüm 6 Echo Silah türünü yapın;Створіть усі 6 типів ехо-зброї
ACHIEV_CRAFT_LEGACY_WEAPON_TIER_16_DESC;Craft a tier 16 echo weapon.;Fertige eine Echo-Waffe der Stufe 16.;Fabriquez une arme Echo de niveau 16;Crea un'arma Echo di livello 16;Crea un arma Echo de nivel 16;制作一把16级回声武器;16ティアのエコー武器を作成する;16티어 에코 무기를 제작하십시오;Crie uma arma Echo de nível 16;Zrób broń Echo poziomu 16;Создайте оружие Эха 16 уровня;16. seviye bir Echo Silahı yapın;Створіть ехо-зброю 16-го рівня
ACHIEV_SKY_FORGE_ASCENDED_WEAPON_DESC;Ascend a weapon at the sky forge.;Erhebe eine Waffe in der Himmelsschmiede.;Faites monter une arme au forge céleste;Ascedi un'arma alla forgia celeste;Asciende un arma en la forja del cielo;在天空锻造处升起一把武器;天空の鍛冶場で武器を昇格させる;하늘 대장간에서 무기를 승급하십시오;Ascenda uma arma na forja do céu;Wzbój broń w kuźni nieba;Поднимите оружие на небесной кузнице;Gökyüzü demirhanesinde bir silah yükseltin;Підніміть зброю в небесній кузні
ACHIEV_CRAFT_ASCENDED_WEAPON_DESC;Craft a ascended weapon using shards.;Fertige eine aufgestiegene Waffe mit Fragmenten.;Fabriquez une arme ascensionnée avec des éclats;Crea un'arma ascendente utilizzando frammenti;Crea un arma ascendida usando fragmentos;使用碎片制作一个升华武器;破片を使って昇天した武器を作成する;Parçalar kullanarak yükseltilmiş bir silah yapın;Crie uma arma ascensionada usando fragmentos;Zrób broń wzniesioną za pomocą kawałków;Создайте восходящее оружие, используя осколки;Parçaları kullanarak yükseltilmiş bir silah yapın;Створіть покращену зброю з осколків
ACHIEV_ASCEND_CORRUPTED_WEAPON_DESC;Ascend a corrupted weapon.;Erhebe ein korrumpiertes Waffe.;Faites monter une arme corrompue;Ascedi un'arma corrotta;Asciende un arma corrompida;升起一个腐化武器;腐敗した武器を昇天させる;부패된 무기를 승급하십시오;Ascenda uma arma corrompida;Wzbój broń skorumpowaną;Поднимите испорченное оружие;Bozulmuş bir silahı yükseltin;Вдосконалити зіпсовану зброю
ACHIEV_EQUIP_CORRUPTED_ITEMS_6_DESC;Equip 6 corrupted items.;Rüste 6 korrumpierte Items aus.;Équipez-vous de 6 objets corrompus;Equipaggia 6 oggetti corrotti;Equipa 6 objetos corrompidos;装备6件腐化物品;6つの腐敗したアイテムを装備する;6개의 부패한 아이템을 장착하십시오;Equipe 6 itens corrompidos;Wyposaż 6 skorumpowanych przedmiotów;Оснастите 6 испорченных предметов;6 bozulmuş öğe giyin;Екіпірувати 6 зіпсованих предметів
ACHIEV_BLOODCHEST_EVENT_DESC;Complete the sanguine chest world event.;Schließe das Blutrote Truhe Weltevent ab.;Complétez l'événement mondial du coffre sanguin;Completa l'evento mondiale della cassa sanguigna;Completa el evento mundial de cofre sanguíneo;完成血腥宝箱世界事件;血の箱の世界イベントを完了する;피의 상자 세계 이벤트를 완료하십시오;Complete o evento mundial do baú sanguíneo;Ukończ światowe wydarzenie Sanguine Chest;Завершите мировое событие Кровавого сундука;Kanlı Sandık dünya etkinliğini tamamlayın;Виконайте світову подію «Скриня сангвініка
ACHIEV_TOWER_DEFENSE_DESC;Complete the full 3 sections of the descent defense world event.;Schließe alle 3 Abschnitte des Welt-Events „Abstiegsverteidigung“ ab.;Terminez les 3 sections de l’événement mondial Défense de la Descente.;Completa tutte e 3 le sezioni dell’evento mondiale Difesa della Discesa.;Completa las 3 secciones del evento mundial Defensa del Descenso.;完成下降防御世界事件的全部3个阶段。;降下防衛ワールドイベントの3セクションすべてをクリアする。;하강 방어 월드 이벤트의 3개 구역을 모두 완료하세요.;Complete todas as 3 seções do evento global Defesa da Descida.;Ukończ wszystkie 3 sekcje światowego wydarzenia „Obrona Zstąpienia”.;Завершите все 3 этапа мирового события «Оборона спуска».;İniş Savunması dünya etkinliğinin 3 bölümünü tamamla.;Завершіть всі 3 секції світової події «Захист спуску».
ACHIEV_COMPLETE_RIFT_DESC;Complete a rift.;Schließe einen Riss ab.;Terminez une faille.;Completa una frattura.;Completa una grieta.;完成一次裂隙。;リフトをクリアする。;균열을 완료하세요.;Complete uma fenda.;Ukończ szczelinę.;Завершите разлом.;Bir yarık tamamla.;Завершіть розлом.
ACHIEV_COMPLETE_RIFT_SUB_2_DESC;Complete a rift faster than 2 minutes.;Beende ein Rift in weniger als 2 Minuten.;Complétez un rift en moins de 2 minutes;Completa un rift in meno di 2 minuti;Completa un rift en menos de 2 minutos;在2分钟内完成一个裂隙;2分以内で裂け目を完了する;2분 이내에 균열을 완료하십시오;Complete um rift em menos de 2 minutos;Ukończ rift w mniej niż 2 minuty;Завершите разрыв менее чем за 2 минуты;2 dakikadan daha kısa sürede bir yarık tamamlayın;Пройдіть розлом швидше, ніж за 2 хвилини
ACHIEV_COMPLETE_RIFT_LEVEL_10_DESC;Complete a Rift Level 10.;Beende ein Rift Level 10.;Complétez un rift de niveau 10;Completa un rift di livello 10;Completa un rift de nivel 10;完成一个10级裂隙;リフトレベル10を完了する;리프트 레벨 10을 완료하십시오;Complete um rift de Nível 10;Ukończ rift poziomu 10;Завершите разрыв уровня 10;10. seviye bir yarığı tamamlayın;Пройти розлом 10-го рівня
ACHIEV_COMPLETE_RIFT_LEVEL_20_DESC;Complete a Rift Level 20.;Beende ein Rift Level 20.;Complétez un rift de niveau 20;Completa un rift di livello 20;Completa un rift de nivel 20;完成一个20级裂隙;リフトレベル20を完了する;리프트 레벨 20을 완료하십시오;Complete um rift de Nível 20;Ukończ rift poziomu 20;Завершите разрыв уровня 20;20. seviye bir yarığı tamamlayın;Пройти розлом 20-го рівня
ACHIEV_COMPLETE_RIFT_LEVEL_30_DESC;Complete a Rift Level 30.;Beende ein Rift Level 30.;Complétez un rift de niveau 30;Completa un rift di livello 30;Completa un rift de nivel 30;完成一个30级裂隙;リフトレベル30を完了する;리프트 레벨 30을 완료하십시오;Complete um rift de Nível 30;Ukończ rift poziomu 30;Завершите разрыв уровня 30;30. seviye bir yarığı tamamlayın;Пройти розлом 30-го рівня
ACHIEV_COMPLETE_RIFT_LEVEL_40_DESC;Complete a Rift Level 40.;Beende ein Rift Level 40.;Complétez un rift de niveau 40;Completa un rift di livello 40;Completa un rift de nivel 40;完成一个40级裂隙;リフトレベル40を完了する;리프트 레벨 40을 완료하십시오;Complete um rift de Nível 40;Ukończ rift poziomu 40;Завершите разрыв уровня 40;40. seviye bir yarığı tamamlayın;Пройти розлом 40-го рівня
ACHIEV_COMPLETE_RIFT_LEVEL_50_DESC;Complete a Rift Level 50.;Beende ein Rift Level 50.;Complétez un rift de niveau 50;Completa un rift di livello 50;Completa un rift de nivel 50;完成一个50级裂隙;リフトレベル50を完了する;리프트 레벨 50을 완료하십시오;Complete um rift de Nível 50;Ukończ rift poziomu 50;Завершите разрыв уровня 50;50. seviye bir yarığı tamamlayın;Пройдіть розлом 50-го рівня
ACHIEV_ECHOES_OF_FATE_DESC;Unlock the Echoes of Fate system.;Schalte das Echoes of Fate-System frei.;Débloquez le système des Échos du Destin;Sblocca il sistema degli Echi del Destino;Desbloquea el sistema Ecos del Destino;解锁命运回声系统;運命のエコーシステムを解除する;운명의 에코 시스템을 잠금 해제하십시오;Desbloqueie o sistema Ecos do Destino;Odblokuj system Echoes of Fate;Откройте систему Эхо Судьбы;Kaderin Yankıları sistemini açın;Розблокувати систему «Відлуння долі
ACHIEV_ECHOES_OF_FATE_SLOT_12_DESC;Unlock 12 fate skill slots in the echoes of fate.;Schalte 12 Fate-Skill-Slots im Echoes of Fate frei.;Débloquez 12 emplacements de compétences du destin dans les Échos du Destin;Sblocca 12 slot di abilità del destino negli Echi del Destino;Desbloquea 12 ranuras de habilidad del destino en los Ecos del Destino;解锁命运回声中的12个命运技能插槽;運命のエコーに12の運命スキルスロットを解除する;운명의 에코에 12개의 운명 스킬 슬롯을 잠금 해제하십시오;Desbloqueie 12 slots de habilidade do destino nos Ecos do Destino;Odblokuj 12 slotów umiejętności przeznaczenia w Echoes of Fate;Разблокируйте 12 ячеек навыков судьбы в Эхо Судьбы;Echoes of Fate'deki 12 kader beceri yuvasını açın;Розблокуйте 12 слотів для доленосних умінь у Відлуннях долі
ACHIEV_DESCENT_DEFENSE_10_CHESTS_DESC;Complete the descent defense with 10 chest rewards.;Schließe die Abstieg-Verteidigung mit 10 Truhen-Belohnungen ab.;Complétez la défense de la descente avec 10 récompenses de coffre;Completa la difesa della discesa con 10 ricompense di cassa;Completa la defensa de descenso con 10 recompensas de cofre;完成堕落防御并获得10个宝箱奖励;下降防衛で10個の宝箱報酬を完了する;하강 방어를 10개의 보상 상자와 함께 완료하십시오;Complete a defesa da descida com 10 recompensas de baú;Zakończ obronę przed zejściem z 10 nagrodami w skrzynkach;Завершите оборону спуска с 10 наградами в сундуках;10 sandık ödülü ile çöküş savunmasını tamamlayın;Завершіть захист спуску, отримавши 10 скринь з нагородами
ACHIEV_DEFEAT_AWAKENED_GATEKEEPER_FULL_CORRUPTED_DESC;Defeat an Awakened Gatekeeper with 6 corrupted items.;Besiege einen Erwachten Portalwächter mit 6 korrumpierten Items.;Vainquez un Gardien Réveillé avec 6 objets corrompus;Sconfiggi un Guardiano Risvegliato con 6 oggetti corrotti;Derrota a un Guardián Despierto con 6 objetos corrompidos;击败一个觉醒的守卫者，装备6件腐化物品;6つの腐敗したアイテムを装備して覚醒した門番を倒す;6개의 부패한 아이템을 착용하고 각성한 수호자를 처치하십시오;Derrote um Guardião Despertado com 6 itens corrompidos;Pokonaj Przebudzonego Strażnika z 6 skorumpowanymi przedmiotami;Победите Пробужденного Стража с 6 испорченными предметами;6 bozulmuş öğe ile Uyanmış Kapı Bekçisini yenin;Перемогти Пробудженого Вартового за допомогою 6 зіпсованих предметів
ACHIEV_CORRUPT_A_MAP_DESC;Corrupt a map by modifying it.;Korrumpiere eine Map, indem du sie modifizierst.;Corrompez une carte en la modifiant;Corrompi una mappa modificandola;Corrompe un mapa modificándolo;通过修改地图来腐化一张地图;地図を変更してそれを腐敗させる;지도를 수정하여 지harı boz;Corrompa um mapa modificando-o;Skorumpuj mapę, modyfikując ją;Измените карту, чтобы она стала испорченной;Bir haritayı değiştirerek bozulmasını sağlayın;Зіпсуйте карту, змінивши її.
;;;;;;;;;;;;;
ACHIEV_DIFFICULTY_TIER_2_LEVEL_100_DESC;Reach level 100 on difficulty tier 2.;Erreiche Level 100 auf Schwierigkeitsstufe 2.;Atteindre le niveau 100 en difficulté niveau 2;Raggiungi il livello 100 sul livello di difficoltà 2;Alcanzar el nivel 100 en la dificultad nivel 2;在难度等级2下达到100级;難易度レベル2でレベル100に到達する;난이도 2에서 100레벨을 달성하십시오;Alcançar o nível 100 na dificuldade nível 2;Osiągnij poziom 100 na poziomie trudności 2;Достигните уровня 100 на уровне сложности 2;Zorluk seviyesi 2'de 100. seviyeye ulaşın;Отримати 100-й рівень на 2-му рівні складності
ACHIEV_DIFFICULTY_TIER_3_LEVEL_100_DESC;Reach level 100 on difficulty tier 3.;Erreiche Level 100 auf Schwierigkeitsstufe 3.;Atteindre le niveau 100 en difficulté niveau 3;Raggiungi il livello 100 sul livello di difficoltà 3;Alcanzar el nivel 100 en la dificultad nivel 3;在难度等级3下达到100级;難易度レベル3でレベル100に到達する;난이도 3에서 100레벨을 달성하십시오;Alcançar o nível 100 na dificuldade nível 3;Osiągnij poziom 100 na poziomie trudności 3;Достигните уровня 100 на уровне сложности 3;Zorluk seviyesi 3'te 100. seviyeye ulaşın;Здобути 100 рівень на 3 рівні складності
ACHIEV_DIFFICULTY_TIER_4_LEVEL_100_DESC;Reach level 100 on difficulty tier 4.;Erreiche Level 100 auf Schwierigkeitsstufe 4.;Atteindre le niveau 100 en difficulté niveau 4;Raggiungi il livello 100 sul livello di difficoltà 4;Alcanzar el nivel 100 en la dificultad nivel 4;在难度等级4下达到100级;難易度レベル4でレベル100に到達する;난이도 4에서 100레벨을 달성하십시오;Alcançar o nível 100 na dificuldade nível 4;Osiągnij poziom 100 na poziomie trudności 4;Достигните уровня 100 на уровне сложности 4;Zorluk seviyesi 4'te 100. seviyeye ulaşın;Здобути 100 рівень на 4 рівні складності
ACHIEV_DIFFICULTY_TIER_5_LEVEL_100_DESC;Reach level 100 on difficulty tier 5.;Erreiche Level 100 auf Schwierigkeitsstufe 5.;Atteindre le niveau 100 en difficulté niveau 5;Raggiungi il livello 100 sul livello di difficoltà 5;Alcanzar el nivel 100 en la dificultad nivel 5;在难度等级5下达到100级;難易度レベル5でレベル100に到達する;난이도 5에서 100레벨을 달성하십시오;Alcançar o nível 100 na dificuldade nível 5;Osiągnij poziom 100 na poziomie trudności 5;Достигните уровня 100 на уровне сложности 5;Zorluk seviyesi 5'te 100. seviyeye ulaşın;Отримання 100 балів на 5 рівні складності
;;;;;;;;;;;;;
ACHIEV_CHARACTER_DAROKIN_LEVEL_50_DESC;Reach level 50 with character Darokin. ;Erreiche Level 50 mit Darokin.;Atteindre le niveau 50 avec le personnage Darokin;Raggiungi il livello 50 con il personaggio Darokin;Alcanza el nivel 50 con el personaje Darokin;使用角色Darokin达到50级;キャラクターDarokinでレベル50に到達する;Darokin 캐릭터로 50레벨에 도달하십시오;Alcançar o nível 50 com o personagem Darokin;Osiągnij poziom 50 postaci Darokin;Достигните уровня 50 с персонажем Дарокиным;Darokin karakteriyle 50. seviyeye ulaşın;Досягніть 50-го рівня персонажем Darokin 
ACHIEV_CHARACTER_DAROKIN_LEVEL_100_DESC;Reach level 100 with character Darokin. ;Erreiche Level 100 mit Darokin.;Atteindre le niveau 100 avec le personnage Darokin;Raggiungi il livello 100 con il personaggio Darokin;Alcanza el nivel 100 con el personaje Darokin;使用角色Darokin达到100级;キャラクターDarokinでレベル100に到達する;Darokin 캐릭터로 100레벨에 도달하십시오;Alcançar o nível 100 com o personagem Darokin;Osiągnij poziom 100 postaci Darokin;Достигните уровня 100 с персонажем Дарокиным;Darokin karakteriyle 100. seviyeye ulaşın;Досягти 100 рівня з персонажем Darokin 
ACHIEV_CHARACTER_DAROKIN_LEVEL_150_DESC;Reach level 150 with character Darokin. ;Erreiche Level 150 mit Darokin.;Atteindre le niveau 150 avec le personnage Darokin;Raggiungi il livello 150 con il personaggio Darokin;Alcanza el nivel 150 con el personaje Darokin;使用角色Darokin达到150级;キャラクターDarokinでレベル150に到達する;Darokin 캐릭터로 150레벨에 도달하십시오;Alcançar o nível 150 com o personagem Darokin;Osiągnij poziom 150 postaci Darokin;Достигните уровня 150 с персонажем Дарокиным;Darokin karakteriyle 150. seviyeye ulaşın;Досягти 150 рівня з персонажем Darokin 
ACHIEV_CHARACTER_GOLADIR_LEVEL_50_DESC;Reach level 50 with character Goladir.;Erreiche Level 50 mit Goladir.;Atteindre le niveau 50 avec le personnage Goladir;Raggiungi il livello 50 con il personaggio Goladir;Alcanza el nivel 50 con el personaje Goladir;使用角色Goladir达到50级;キャラクターGoladirでレベル50に到達する;Goladir 캐릭터로 50레벨에 도달하십시오;Alcançar o nível 50 com o personagem Goladir;Osiągnij poziom 50 postaci Goladir;Достигните уровня 50 с персонажем Голадиром;Goladir karakteriyle 50. seviyeye ulaşın;Досягти 50 рівня з персонажем Goladir
ACHIEV_CHARACTER_GOLADIR_LEVEL_100_DESC;Reach level 100 with character Goladir.;Erreiche Level 100 mit Goladir.;Atteindre le niveau 100 avec le personnage Goladir;Raggiungi il livello 100 con il personaggio Goladir;Alcanza el nivel 100 con el personaje Goladir;使用角色Goladir达到100级;キャラクターGoladirでレベル100に到達する;Goladir 캐릭터로 100레벨에 도달하십시오;Alcançar o nível 100 com o personagem Goladir;Osiągnij poziom 100 postaci Goladir;Достигните уровня 100 с персонажем Голадиром;Goladir karakteriyle 100. seviyeye ulaşın;Досягти 100 рівня з персонажем Goladir
ACHIEV_CHARACTER_GOLADIR_LEVEL_150_DESC;Reach level 150 with character Goladir.;Erreiche Level 150 mit Goladir.;Atteindre le niveau 150 avec le personnage Goladir;Raggiungi il livello 150 con il personaggio Goladir;Alcanza el nivel 150 con el personaje Goladir;使用角色Goladir达到150级;キャラクターGoladirでレベル150に到達する;Goladir 캐릭터로 150레벨에 도달하십시오;Alcançar o nível 150 com o personagem Goladir;Osiągnij poziom 150 postaci Goladir;Достигните уровня 150 с персонажем Голадиром;Goladir karakteriyle 150. seviyeye ulaşın;Досягти 150 рівня з персонажем Goladir
