id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
PRICEPOOL;Pricepool;Preispool;Pricepool;Prezzo;Pricepool;Pricepool;プライスプール;가격 풀;Tabela de preços;Pricepool;Pricepool;Fiyat havuzu;Прайс-пул
PRICEPOOL_DESC;1. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;2. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;3. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;4. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;5. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;6. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;7. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;8. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;9. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;10. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;11. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;12. Place: Design a new unique weapon/skill/trinket together with the devs which will be implemented into the game. \n\n Place 2-5: Striving for Light Steam Key;1. Місце: Створіть разом з розробниками нову унікальну зброю/навичку/дрібничку, яка буде впроваджена в гру. \n\nМісця 2-5: Ключ для Steam у прагненні до світла
EVENT_OVER;Event Over;Event vorbei;Événement terminé;Evento concluso;Evento terminado;活动结束;イベントオーバー;이벤트 종료;Evento terminado;Koniec wydarzenia;Событие окончено;Etkinlik Bitti;Подію завершено
ALREADY_JOINED;Already Joined;Bereits registriert;Déjà inscrit;Già iscritto;Ya inscrito;已经加入;すでに参加済み;이미 가입;Já aderiu;Już dołączył;Уже присоединился;Çoktan Katıldım;Вже приєдналися
SOFTWARE_CURSOR;Software Cursor;Software Cursor;Software Cursor;Software Cursor;Software Cursor;Software Cursor;Software Cursor;Software Cursor;Software Cursor;Software Cursor;Software Cursor;Software Cursor;Програмний курсор
;;;;;;;;;;;;;
SCREEN;Screen;Bildschirm;Écran;Schermo;Pantalla;屏幕;スクリーン;화면;Ecrã;Ekran;Экран;Ekran;Екран
VISIBILITY_AND_CURSOR;Visibility and Cursor;Sichtbarkeit und Cursor;Visibilité et curseur;Visibilità e cursore;Visibilidad y Cursor;可见性和光标;視認性とカーソル;가시성 및 커서;Visibilidade e cursor;Widoczność i kursor;Видимость и курсор;Görünürlük ve İmleç;Видимість і курсор
DAMAGE_EFFECTS_AND_NUMBERS;Damage Effects and Numbers;Damage Effekte und Zahlen;Effets de dommages et nombres;Effetti dei danni e numeri;Efectos de Daño y Números;损坏效果和数字;ダメージエフェクトと数字;대미지 이펙트 및 숫자;Efeitos de danos e números;Efekty uszkodzeń i liczby;Эффекты повреждений и числа;Hasar Etkileri ve Sayılar;Ефекти пошкоджень та їх кількість
HIGHLIGHTING;Highlighting;Hervorhebung;Mise en évidence;Evidenziazione;Resaltar;突出显示;ハイライト;강조 표시;Realce;Podświetlanie;Выделение;Vurgulama;Підсвічування
CONTROLLER_SETTINGS;Controller Settings;Controller-Einstellungen;Réglages du contrôleur;Impostazioni del controller;Ajustes del controlador;控制器设置;コントローラー設定;컨트롤러 설정;Definições do controlador;Ustawienia kontrolera;Настройки контроллера;Denetleyici Ayarları;Налаштування контролера
WORLD_INTERACTIONS;World Interactions;Welt-Interaktionen;Interactions avec le monde;Interazioni con il mondo;Interacciones con el mundo;世界互动;ワールド・インタラクション;월드 상호작용;Interações com o mundo;Interakcje w świecie;Взаимодействие с миром;Dünya Etkileşimleri;Взаємодія зі світом
;;;;;;;;;;;;;
HARDCORE;Hardcore;Hardcore;Hardcore;Hardcore;Hardcore;硬核;ハードコア;하드코어;Hardcore;Hardcore;Хардкор;Hardcore;Хардкор
SOFTCORE;Softcore;Softcore;Softcore;Softcore;Softcore;软核;ソフトコア;소프트코어;Softcore;Softcore;Softcore;Softcore;Софткор
HARDCORE_DESC;Death will be permanent. \n\nBoth game modes have separated meta progression.;Der Tod wird dauerhaft sein. \n\nBeide Spielmodi haben eine getrennte Meta-Progression.;La mort sera permanente. \Les deux modes de jeu ont une progression méta séparée.;La morte sarà permanente. \Entrambe le modalità di gioco hanno una meta progressione separata.;La muerte será permanente. \Ambos modos de juego tienen meta progresión separada.;死亡将是永久性的。两种游戏模式都有独立的元进展。;死は永久に続く。どちらのゲームモードもメタの進行は分かれている。;사망은 영구적입니다. 두 게임 모드 모두 메타 진행이 분리되어 있습니다.;A morte será permanente. \Ambos os modos de jogo têm uma meta progressão separada.;Śmierć będzie permanentna. Oba tryby gry mają oddzielną progresję meta.;Смерть будет постоянной. Оба режима игры имеют раздельную мета-прогрессию.;Ölüm kalıcı olacaktır. Her iki oyun modunda da ayrı meta ilerlemesi vardır.;Смерть буде безповоротною. \Обидва режими гри мають окрему мета-прогресію.
SOFTCORE_DESC;You will gain 3 shields that prevents you from dying. \nDying without shields terminates your run. \nEach defeated gatekeeper boss recharges one shield.\n\nBoth game modes have separated meta progression.;Du erhältst 3 Schilde, die dich vor dem Sterben bewahren. \nSterben ohne Schilde beendet deinen Run. \nJeder besiegte Portalwächter-Boss lädt einen Schild wieder auf.\n\nBeide Spielmodi haben eine getrennte Meta-Progression.;Vous gagnerez 3 boucliers qui vous empêcheront de mourir. \nMourir sans bouclier met fin à votre course. \nChaque boss gardien vaincu recharge un bouclier.\nLes deux modes de jeu ont une progression méta séparée.;Otterrete 3 scudi che vi impediranno di morire. \nMorire senza scudi termina la corsa. \nOgni boss gatekeeper sconfitto ricarica uno scudo.\nEntrambe le modalità di gioco hanno una progressione meta separata.;Ganarás 3 escudos que evitan que mueras. \nMorir sin escudos termina tu carrera. \nCada jefe guardián derrotado recarga un escudo. Ambos modos de juego tienen una meta progresión separada.;您将获得 3 个护盾，以防止死亡。在没有护盾的情况下死亡会终止你的运行。每个被击败的守门人 Boss 都会为一个护盾充能。;死亡を防ぐシールドを3つ獲得できます。シールドがない状態で死ぬとランが終了します。ゲートキーパーのボスを倒すごとにシールドが1つチャージされます。;죽지 않도록 보호막을 3개 획득할 수 있습니다. 보호막 없이 사망하면 실행이 종료됩니다. 쓰러뜨린 게이트키퍼 우두머리마다 보호막이 하나씩 재충전됩니다.\n\n두 게임 모드 모두 메타 진행이 분리되어 있습니다.;Irás ganhar 3 escudos que te impedem de morrer. \nMorrer sem escudos termina a tua corrida. \nCada boss derrotado recarrega um escudo.\n\nOs dois modos de jogo têm meta progressão separada.;Zdobędziesz 3 osłony, które zapobiegną twojej śmierci. Śmierć bez osłon kończy grę. Każdy pokonany boss strażnika ładuje jedną tarczę. Oba tryby gry mają oddzielną meta progresję.;Вы получите 3 щита, которые не позволят вам умереть. Если вы умрете без щитов, ваш забег завершится. Каждый побежденный босс-привратник перезаряжает один щит.Оба режима игры имеют раздельную мета-прогрессию.;Ölmenizi engelleyen 3 kalkan kazanacaksınız. Kalkanlar olmadan ölmek koşunuzu sonlandırır. Yenilen her kapı bekçisi patronu bir kalkanı yeniden şarj eder. Her iki oyun modunda da ayrı meta ilerlemesi vardır.;Ви отримаєте 3 щити, які не дають вам померти. \nСмерть без щитів завершує ваш забіг. \nКожен переможений бос перезаряджає один щит.\n\nОбидва режими гри мають окремий мета-прогрес.
LOADING;Loading…;Lädt…;Chargement...;Caricamento...;Cargando...;正在加载...;読み込み中...;로드 중...;Carregando...;Ładowanie...;Загрузка...;Yükleniyor...;Завантаження...
;;;;;;;;;;;;;
SECRET_SHEEP;Sheep;Schaf;Mouton;Pecora;Oveja;绵羊;羊;양;Ovelha;Owca;Овцы;Koyun;Вівці
;;;;;;;;;;;;;
MINIMAP_OVERLAY_TRANSPARENCY;Minimap Overlay Transparency;Minimap Overlay Transparenz;Transparence de la mini-carte;Trasparenza della Minimap-Overlay;Transparencia del minimapa;最小地图-叠加的透明度;ミニマップ-オーバーレイの透明度;미니맵 오버레이 투명도;Transparência do minimapa;Przezroczystość nakładki minimapy;Прозрачность наложения мини-картины;Minimap Yer Paylaşımı Şeffaflığı;Прозорість накладання мінімап
;;;;;;;;;;;;;
TOWER_UPGRADE_ATTACK_RANGE;Attack Range;Angriffsreichweite;Portée d'attaque;Portata dell'attacco;Alcance de ataque;攻击范围;攻撃範囲;공격 범위;Alcance do ataque;Zasięg ataku;Дальность атаки;Saldırı Menzili;Дальність атаки
TOWER_UPGRADE_PROJECTILE_ATTACK_SPEED;Projectile Attack Speed;Projektil-Angriffsgeschwindigkeit;Vitesse d'attaque des projectiles;Velocità di attacco del proiettile;Velocidad de ataque del proyectil;射弹攻击速度;攻撃速度;투사체 공격 속도;Velocidade de Ataque do Projétil;Prędkość ataku pocisku;Скорость атаки снарядов;Mermi Saldırı Hızı;Швидкість атаки снаряда
TOWER_UPGRADE_ADDITIONAL_PROJECTILE;Additional Arrow;Zusätzlicher Pfeil;Flèche supplémentaire;Freccia aggiuntiva;Flecha adicional;附加箭;追加矢;추가 화살;Flecha adicional;Dodatkowa strzałka;Дополнительная стрела;Ek Ok;Додаткова стріла
TOWER_UPGRADE_PROJECTILE_DAMAGE;Arrow Damage;Pfeil-Schaden;Dommages de la flèche;Danno della freccia;Daño de flecha;箭矢伤害;矢のダメージ;화살 피해;Dano da flecha;Uszkodzenia od strzał;Повреждения от стрел;Ok Hasarı;Збиток від стріли
TOWER_UPGRADE_ATTACK_BOMB;Bombs;Bomben;Bombes;Bombe;Bombas;炸弹;爆弾;폭탄;Bombas;Bomby;Бомбы;Bombalar;Бомби
TOWER_UPGRADE_ATTACK_BOMB_DAMAGE;Bomb Damage;Schaden der Bombe;Dégâts des bombes;Danno delle bombe;Daño de bomba;炸弹伤害;爆弾ダメージ;폭탄 피해;Dano da bomba;Uszkodzenia od bomb;Урон от бомбы;Bomba Hasarı;Збиток від вибуху бомби
TOWER_UPGRADE_ATTACK_MELEE;Hammer Attack;Hammer-Angriff;Attaque au marteau;Attacco con martello;Ataque de martillo;锤击;ハンマー攻撃;해머 공격력;Ataque com martelo;Atak młotem;Атака молотом;Çekiç Saldırısı;Атака молотом
TOWER_UPGRADE_ATTACK_MELEE_DAMAGE;Hammer Damage;Hammer-Schaden;Dégâts du marteau;Danni da martello;Daño de martillo;锤击伤害;ハンマーダメージ;해머 피해;Danos causados por martelo;Uszkodzenie młota;Повреждение молотом;Çekiç Hasarı;Збиток від удару молотом
TOWER_UPGRADE_ATTACK_SPIKES;Spikes;Spikes;Pointes;Picchi;Púas;尖刺;スパイク;스파이크;Espigões;Kolce;Шипы;Çiviler;Шипи
TOWER_UPGRADE_ATTACK_SPIKES_DAMAGE;Spike Damage;Spike-Schaden;Dégâts des pics;Danno da spuntoni;Daño de pinchos;尖刺伤害;スパイクダメージ;스파이크 대미지;Dano de espigão;Obrażenia od kolców;Урон от шипов;Çivi Hasarı;Збиток від шипів
TOWER_UPGRADE_ATTACK_CIRCLING_BLADE;Blade Orbit;Klingen-Orbit;Orbite de lame;Orbita della lama;Órbita de la cuchilla;刀刃轨道;ブレードオービット;칼날 궤도;Órbita de lâmina;Orbita ostrza;Орбита лезвия;Bıçak Yörüngesi;Blade Orbit
TOWER_UPGRADE_ATTACK_CIRCLING_BLADE_DAMAGE;Blade Orbit Damage;Klingen-Orbit-Schaden;Dégâts de l'orbite de lame;Danno da orbita di lama;Daño de la órbita de la cuchilla;刀刃轨道伤害;ブレード軌道ダメージ;칼날 궤도 피해;Dano da órbita da lâmina;Obrażenia od orbity ostrza;Урон от орбиты клинка;Bıçak Yörünge Hasarı;Збиток від орбіти леза
TOWER_UPGRADE_ATTACK_FIRE;Fire Blast;Feuerstoß;Coup de feu;Esplosione di fuoco;Ráfaga de fuego;火焰冲击波;ファイアブラスト;화염 폭발;Explosão de fogo;Ognisty podmuch;Огненный взрыв;Ateş Patlaması;Вогняний вибух
TOWER_UPGRADE_ATTACK_FIRE_DAMAGE;Fire Blast Damage;Feuerstoß-Schaden;Dégâts de l'explosion de feu;Danno da esplosione di fuoco;Explosión de fuego;火焰爆炸伤害;ファイアーブラストダメージ;화염 폭발 피해;Danos causados pela explosão de fogo;Obrażenia od podmuchu ognia;Урон от огненного взрыва;Yangın Patlaması Hasarı;Збиток від вогняного вибуху
TOWER_UPGRADE_TOWER_DEFENSE;Tower Defense;Turm-Verteidigung;Tour de défense;Difesa della torre;Defensa de torre;塔防;タワー防衛;타워 방어;Defesa da torre;Tower Defense;Башенная оборона;Kule Savunması;Захист вежі
TOWER_UPGRADE_INCREASE_REWARD;Increase Reward;Belohnung erhöhen;Augmenter la récompense;Aumenta la ricompensa;Aumentar recompensa;增加奖励;報酬の増加;보상 증가;Aumentar recompensa;Zwiększenie nagrody;Увеличить вознаграждение;Ödülü Artırın;Збільшити винагороду
;;;;;;;;;;;;;
;;;;;;;;;;;;;
TOWER_UPGRADE_ATTACK_RANGE_DESC;Increase the arrow attack range. ;Erhöhe die Reichweite der Pfeilangriffe. ;Augmenter la portée d'attaque des flèches. ;Aumenta il raggio d'attacco delle frecce. ;Aumenta el alcance de ataque de la flecha. ;增加箭矢的攻击范围。;矢の攻撃範囲を広げる。;화살 공격 범위가 증가합니다. ;Aumentar o alcance do ataque das setas. ;Zwiększenie zasięgu ataku strzały.;Увеличьте дальность атаки стрелы.;Ok saldırı menzilini artırın.;Збільшити дальність атаки стріл. 
TOWER_UPGRADE_PROJECTILE_ATTACK_SPEED_DESC;Increase the tower arrow attack speed. ;Erhöhe die Pfeil-Angriffsgeschwindigkeit des Turms. ;Augmenter la vitesse d'attaque des flèches de la tour. ;Aumenta la velocità di attacco della torre. ;Aumenta la velocidad de ataque de las flechas de la torre. ;提高塔箭攻击速度。;タワーの矢の攻撃速度を上げる。;탑 화살 공격 속도가 증가합니다. ;Aumenta a velocidade de ataque das setas da torre. ;Zwiększa szybkość ataku strzał wieży.;Увеличьте скорость атаки стрел башни.;Kule okunun saldırı hızını artırın.;Збільшити швидкість атаки баштових стріл. 
TOWER_UPGRADE_PROJECTILE_AMOUNT_DESC;Add one additional arrow to the tower arrow attack.;Hinzufügen eines zusätzlichen Pfeils zum Pfeilangriff des Turms.;Ajouter une flèche supplémentaire à l'attaque des flèches de la tour.;Aggiunta di una freccia supplementare all'attacco della torre.;Añade una flecha adicional al ataque de flecha de la torre.;为塔箭攻击增加一支箭。;タワーの矢の攻撃力を1増加。;탑 화살 공격에 화살이 하나 추가됩니다.;Adiciona uma flecha adicional ao ataque da flecha da torre.;Dodaje jedną dodatkową strzałę do ataku strzałami wieży.;Добавьте одну дополнительную стрелу к атаке стрел башни.;Kule ok saldırısına bir ok daha ekleyin.;Додати одну додаткову стрілу до атаки баштових стріл.
TOWER_UPGRADE_PROJECTILE_DAMAGE_DESC;Increased arrow damage.;Erhöhter Pfeilschaden.;Augmentation des dégâts des flèches.;Aumenta il danno delle frecce.;Aumenta el daño de las flechas.;增加箭矢伤害。;矢のダメージを増加;화살 공격력이 증가합니다.;Aumento do dano das flechas.;Zwiększone obrażenia od strzał.;Увеличение урона от стрел.;Ok hasarı artırıldı.;Збільшена шкода від стріл.
TOWER_UPGRADE_ATTACK_BOMB_DESC;The tower throws bombs.;Der Turm wirft Bomben.;La tour lance des bombes.;La torre lancia bombe.;La torre lanza bombas.;塔投掷炸弹。;タワーが爆弾を投げる。;탑이 폭탄을 던집니다.;A torre lança bombas.;Wieża rzuca bomby.;Башня бросает бомбы.;Kule bomba atıyor.;Вежа кидає бомби.
TOWER_UPGRADE_ATTACK_BOMB_DAMAGE_DESC;The tower bomb attack deals increased damage.;Der Bombenangriff des Turms verursacht mehr Schaden.;L'attaque bombe de la tour inflige des dégâts accrus.;L'attacco con bombe della torre infligge danni maggiori.;El ataque con bombas de la torre inflige más daño.;塔弹攻击的伤害提高。;タワーの爆弾攻撃のダメージが増加する。;탑 폭탄 공격의 공격력이 증가합니다.;O ataque de bomba da torre causa mais dano.;Atak bombą wieżową zadaje zwiększone obrażenia.;Атака башенной бомбой наносит повышенный урон.;Kule bombası saldırısı daha fazla hasar verir.;Атака вежі бомбами завдає підвищеної шкоди.
TOWER_UPGRADE_ATTACK_MELEE_DESC;Tower melee attack.;Turm-Nahkampfangriff.;Attaque de mêlée de la tour.;Attacco in mischia della torre.;Ataque cuerpo a cuerpo de la torre.;塔楼近战攻击。;タワーの近接攻撃;탑 근접 공격.;Ataque corpo a corpo da torre.;Atak wręcz z wieży.;Башенная атака ближнего боя.;Kule yakın dövüş saldırısı.;Рукопашна атака вежі.
TOWER_UPGRADE_ATTACK_MELEE_DAMAGE_DESC;Increased damage for tower melee attack.;Erhöhter Schaden für Turm-Nahkampfangriff.;Augmentation des dégâts de l'attaque de mêlée de la tour.;Aumenta il danno dell'attacco in mischia della torre.;Se ha aumentado el daño del ataque cuerpo a cuerpo de la torre.;塔楼近战攻击的伤害提高。;タワーの近接攻撃のダメージが増加しました。;탑 근접 공격의 공격력이 증가합니다.;Aumento do dano do ataque corpo a corpo da torre.;Zwiększono obrażenia zadawane przez atak wręcz wieży.;Увеличение урона при атаке башни ближнего боя.;Kule yakın dövüş saldırısı için artırılmış hasar.;Збільшена шкода при атаці вежі в ближньому бою.
TOWER_UPGRADE_ATTACK_SPIKES_DESC;Tower spike attack.;Turm-Spike-Angriff.;Attaque de pointe de la tour.;Attacco con picco della torre.;Ataque con pinchos de la torre.;塔尖攻击。;タワーのスパイク攻撃;탑 스파이크 공격.;Ataque com espinhos da torre.;Atak kolcem wieży.;Атака на шпиль башни.;Kule çivisi saldırısı.;Атака вежі шипами.
TOWER_UPGRADE_ATTACK_SPIKES_DAMAGE_DESC;Tower spike attack deals increased damage.;Der Turm-Spike-Angriff verursacht mehr Schaden.;L'attaque de pointe de la tour inflige des dégâts accrus.;L'attacco con picchi della torre infligge danni maggiori.;El ataque con pinchos de la torre inflige más daño.;塔尖攻击的伤害提高。;タワーのスパイク攻撃のダメージが増加した。;탑 스파이크 공격의 공격력이 증가합니다.;O ataque de espinhos da torre causa mais dano.;Atak kolcem wieży zadaje zwiększone obrażenia.;"Атака ""Шип башни"" наносит повышенный урон.";Kule dikeni saldırısı daha fazla hasar verir.;Атака вежі шипами завдає підвищеної шкоди.
TOWER_UPGRADE_ATTACK_CIRCLING_BLADE_DESC;Add a circling blade tower attack.;Hinzufügen eines Turmangriffs mit kreisender Klinge.;Ajoute une attaque de tour de lame circulaire.;Aggiungi un attacco della torre con lama circolare.;Añade un ataque de torre de cuchilla circular.;增加回旋刃塔攻击。;タワーに旋回ブレード攻撃を追加。;빙빙 도는 칼날 타워 공격을 추가합니다.;Adiciona um ataque de torre com lâmina circular.;Dodaj atak wieży z krążącym ostrzem.;Добавьте атаку башни с круговым лезвием.;Dairesel bıçak kule saldırısı ekleyin.;Додати баштову атаку з кружляючого леза.
TOWER_UPGRADE_ATTACK_CIRCLING_BLADE_DAMAGE_DESC;Circling blade tower attack deals increased damage.;Turmangriff mit kreisender Klinge verursacht erhöhten Schaden.;L'attaque de tour de lame circulaire inflige des dégâts accrus.;L'attacco della torre con lama circolare infligge danni maggiori.;El ataque con cuchilla circular inflige más daño.;圆刃塔攻击的伤害提高。;タワー旋回ブレード攻撃の与えるダメージが増加しました。;빙빙 도는 칼날 탑 공격의 공격력이 증가합니다.;O ataque da torre com lâmina circular causa dano aumentado.;Atak wieży z ostrzem okrężnym zadaje zwiększone obrażenia.;Атака башни круговым клинком наносит повышенный урон.;Dairesel bıçak kule saldırısı daha fazla hasar verir.;Баштова атака кружляючим лезом завдає збільшеної шкоди.
TOWER_UPGRADE_ATTACK_FIRE_DESC;Add a fire blast tower attack.;Hinzufügen eines Feuerstoß-Turmangriffs.;Ajoute une attaque de tour de feu.;Aggiungi un attacco della torre con esplosione di fuoco.;Se añade un ataque de ráfaga de fuego a la torre.;增加火焰爆炸塔攻击。;ファイアブラストタワー攻撃追加;화염 폭발 탑 공격을 추가합니다.;Adicionado um ataque de torre de explosão de fogo.;Dodaj atak wieży ogniowej.;Добавьте атаку башни огненным взрывом.;Bir ateş patlaması kule saldırısı ekleyin.;Додати баштову атаку вогняним вибухом.
TOWER_UPGRADE_ATTACK_FIRE_DAMAGE_DESC;Fire blast tower attack deals increased damage.;Turmangriff mit Feuerstoß verursacht erhöhten Schaden.;L'attaque tour de feu inflige des dégâts accrus.;L'attacco della torre con esplosione di fuoco infligge danni maggiori.;El ataque Ráfaga de fuego inflige más daño.;火焰爆炸塔攻击造成的伤害提高。;ブラストタワー攻撃のダメージが増加;화염 폭발 타워 공격의 공격력이 증가합니다.;O ataque da torre de explosão de fogo causa dano aumentado.;Atak z wieży ogniowej zadaje zwiększone obrażenia.;Атака огненной башни наносит повышенный урон.;Ateş patlaması kule saldırısı daha fazla hasar verir.;Атака вежі вогняним вибухом завдає підвищеної шкоди.
TOWER_UPGRADE_TOWER_DEFENSE_DESC;Increase the tower defense.;Erhöhe die Turm-Verteidigung.;Augmenter la défense de la tour.;Aumentare la difesa della torre.;Aumenta la defensa de la torre.;增加防御塔防御。;タワーの防御力を増加;탑 방어력이 증가합니다.;Aumenta a defesa da torre.;Zwiększ poziom obrony wieży.;Усильте оборону башни.;Kule savunmasını artırın.;Збільшити захист вежі.
TOWER_UPGRADE_INCREASE_REWARD_DESC;Increase the reward but not reinforcing the tower.;Erhöhe die Belohnung, aber verstärke den Turm nicht.;Augmenter la récompense mais ne pas renforcer la tour.;Aumenta la ricompensa, ma non rinforza la torre.;Aumenta la recompensa pero sin reforzar la torre.;增加奖励，但不加固防御塔。;タワーを強化せず、報酬を増加させる。;보상은 증가하지만 탑은 강화되지 않습니다.;Aumenta a recompensa mas não reforça a torre.;Zwiększ nagrodę, ale nie wzmacniaj wieży.;Увеличьте вознаграждение, но не укрепляйте башню.;Ödülü artırın ancak kuleyi güçlendirmeyin.;Збільшує нагороду, але не зміцнює вежу.
;;;;;;;;;;;;;
AVAILABLE_TOWER_CURRENCY;Available Skygems;Verfügbare Skygems;Skygems disponibles;Gemme del cielo disponibili;Gemas del cielo disponibles;可用的天空宝石;使用可能なスカイジェム;사용 가능한 하늘 보석;Skygems disponíveis;Dostępne klejnoty Skygems;Доступные скайгемы;Mevcut Skygems;Доступні небесні камені
START_TOWER_DEFENSE_EVENT;Descent Defense;Abstiegs-Verteidigung;Défense de la descente;Difesa dalla discesa;Defensa del ascenso;后裔防御;降下防衛力;하강 방어력;Defesa da descida;Descent Defense;Защита спуска;İniş Savunması;Захист під час спуску
DESCENT_PROGRESS;Current Descent Progress;Aktueller Abstiegs-Fortschritt;Progression actuelle de la descente;Avanzamento attuale della discesa;Progreso actual del descenso;当前的后裔进度;現在の降下進捗状況;현재 하강 진행률;Progresso atual da Descida;Aktualne postępy w schodzeniu;Текущий прогресс спуска;Mevcut İniş İlerlemesi;Поточний прогрес спуску
START_DESCENT;Start Descent;Abstieg beginnen;Début de la descente;Inizio discesa;Iniciar descenso;开始下降;降下開始;하강 시작;Iniciar descida;Rozpoczęcie schodzenia;Начать спуск;İnişi Başlat;Почати спуск
DESCENT_DEFENSE;Descent Defense;Abstiegs-Verteidigung;Défense de la descente;Difesa della discesa;Defensa del descenso;后裔防御;降下防衛;하강 방어력;Defesa da Descida;Descent Defense;Защита спуска;İniş Savunması;Захист під час спуску
DESCENT_EXPEDITION;Descent Expedition;Abstiegs-Expedition;Descente Expédition;Spedizione in discesa;Descenso Expedición;后裔探险;降下遠征;하강 원정대;Expedição de descida;Descent Expedition;Экспедиция на спуск;İniş Keşif Gezisi;Експедиція на спуск
;;;;;;;;;;;;;
CHOOSE_TOWER_UPGRADE;Choose a tower upgrade;Wähle ein Turm-Upgrade;Choisir une amélioration de tour;Scegliere un potenziamento della torre;Elige una mejora de torre;选择塔升级;タワーのアップグレードを選択;타워 업그레이드 선택;Escolher uma atualização da torre;Wybierz ulepszenie wieży;Выберите модернизацию башни;Bir kule yükseltmesi seçin;Виберіть апгрейд вежі
TOWER_UPGRADE_INFO;Tower upgrades will be permanent until the tower is destroyed! ;Turm-Upgrades sind dauerhaft, bis der Turm zerstört wird! ;Les améliorations de la tour seront permanentes jusqu'à ce que la tour soit détruite ! ;I potenziamenti della torre saranno permanenti finché la torre non verrà distrutta! ;Las mejoras de torre serán permanentes hasta que la torre sea destruida. ;塔的升级是永久性的，直到塔被摧毁！;タワーのアップグレードは、タワーが破壊されるまで永続する！;타워 업그레이드는 타워가 파괴될 때까지 영구적으로 유지됩니다! ;As actualizações da torre serão permanentes até a torre ser destruída! ;Ulepszenia wieży będą trwałe, dopóki wieża nie zostanie zniszczona!;Модернизация башни будет продолжаться до тех пор, пока башня не будет разрушена!;Kule yükseltmeleri, kule yok edilene kadar kalıcı olacaktır!;Модернізація вежі буде постійною, доки вежа не буде зруйнована! 
CHOOSE;Choose;Wähle;Choisir;Scegliere;Elige;选择;選択;선택;Escolher;Wybierz;Выберите;Seçin;Виберіть
SELECT;Select;Wähle;Choisir;Scegliere;Selecciona;选择;選択;선택;Selecionar;Wybierz;Выберите;Seçiniz;Виберіть
COOLDOWN;Cooldown;Abklingzeit;Refroidissement;Cooldown;Enfriamiento;冷却时间;クールダウン;쿨다운;Recarga;Czas odnowienia;Остывание;Bekleme Süresi;Перезарядка
DURATION;Duration;Dauer;Durée;Durata;Duración;持续时间;持続時間;지속 시간;Duração;Czas trwania;Продолжительность;Süre;Тривалість
TIER_1;Tier 1;Stufe 1;Niveau 1;Livello 1;Nivel 1;1 级;ティア1;티어 1;Nível 1;Poziom 1;Уровень 1;1. Kademe;Рівень 1
TIER_2;Tier 2;Stufe 2;Niveau 2;Livello 2;Nivel 2;第 2 级;Tier 2;티어 2;Nível 2;Poziom 2;Уровень 2;Kademe 2;Рівень 2
TIER_3;Tier 3;Stufe 3;Niveau 3;Livello 3;Nivel 3;第 3 级;Tier 3;티어 3;Nível 3;Poziom 3;Уровень 3;3. Kademe;Рівень 3
TIER_4;Tier 4;Stufe 4;Niveau 4;Livello 4;Nivel 4;4 级;Tier 4;티어 4;Nível 4;Poziom 4;Уровень 4;4. Kademe;Рівень 4
TIER_5;Tier 5;Stufe 5;Niveau 5;Livello 5;Nivel 5;第 5 级;Tier 5;티어 5;Nível 5;Poziom 5;Уровень 5;Kademe 5;Рівень 5
TIER_6;Tier 6;Stufe 6;Niveau 6;Livello 6;Nivel 6;6 级;Tier 6;티어 6;Nível 6;Poziom 6;Уровень 6;Kademe 6;Рівень 6
AVAILABLE_SKYGEMS;Available Skygems;Verfügbare Skygems;Gemmes du ciel disponibles;Gemme del cielo disponibili;Gemas del cielo disponibles;可用天空宝石;使用可能なスカイジェム;사용 가능한 하늘 보석;Skygems disponíveis;Dostępne klejnoty Skygems;Доступные скайгемы;Mevcut Skygems;Доступні Skygems
DESCENT_DEPTH;Descent Depth;Abstiegs-Tiefe;Profondeur de descente;Profondità di discesa;Profundidad de descenso;下降深度;降下深度;하강 깊이;Profundidade de descida;Głębokość zejścia;Глубина спуска;İniş Derinliği;Глибина падіння
