id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
TRINKET_TITANS_ESSENCE_DESC;Enlarge your weapons with colossal reach. Enlargement effect does stack.;Vergrößere deine Waffen mit kolossaler Reichweite. Der Vergrößerungs-Effekt ist stapelbar.;Agrandissez vos armes avec une portée colossale. L'effet d'agrandissement s'empile.;Ingrandisci le tue armi con una portata colossale. L'effetto di ingrandimento è sovrapponibile.;Amplía tus armas con alcance colosal. El efecto de ampliación se acumula.;用巨大的范围放大你的武器。放大效果可叠加。;巨大なリーチで武器を拡大する。拡大効果はスタックする。;무기를 확대하여 거대한 사거리를 확보하세요. 확대 효과는 중첩됩니다.;Amplia as tuas armas com um alcance colossal. O efeito de ampliação acumula.;Powiększ swoją broń dzięki kolosalnemu zasięgowi. Efekt powiększenia kumuluje się.;Увеличьте свое оружие за счет колоссального размаха. Эффект увеличения складывается.;Silahlarınızı muazzam bir erişimle büyütün. Büyütme etkisi birikir.;Збільште свою зброю з колосальним радіусом дії. Ефект збільшення підсумовується.
TRINKET_MIRROR_OF_DEFLECTION_DESC;Mirrors your projectile shots to strike another target.;Spiegelt deine Projektilschüsse, um ein anderes Ziel zu treffen.;;Specchia i tuoi colpi di proiettile per colpire un altro bersaglio.;Refleja los disparos de tus proyectiles para alcanzar otro objetivo.;镜像你的射弹，打击另一个目标。;投射された弾丸はミラーリングされ、別のターゲットに命中する。;투사체를 반사하여 다른 대상을 공격할 수 있습니다.;Espelha os teus tiros de projétil para atingir outro alvo.;Odbija twoje pociski, aby trafić inny cel.;Отражайте выстрелы ваших снарядов, чтобы поразить другую цель.;Başka bir hedefi vurmak için mermi atışlarınızı yansıtır.;Віддзеркалює постріли снарядів, щоб вразити іншу ціль.
TRINKET_WRAPS_OF_DREAD_DESC;Greed comes at a cost.;Gier hat ihren Preis.;La cupidité a un coût.;L'avidità ha un costo.;La codicia tiene un coste.;贪婪是要付出代价的。;欲には代償が伴う。;욕심에는 대가가 따릅니다.;A ganância tem um preço.;Chciwość ma swoją cenę.;За жадность приходится платить.;Açgözlülüğün bir bedeli vardır.;Жадібність має свою ціну.
TRINKET_CORRUPTED_HEART_DESC;The taint grows as your desire for power consumes you.;Der Schaden wächst in dem Maße, in dem dein Verlangen nach Macht dich verzehrt.;La tare s'accroît au fur et à mesure que votre désir de pouvoir vous consume.;La macchia cresce man mano che il vostro desiderio di potere vi consuma.;La mancha crece a medida que tu deseo de poder te consume.;当你对权力的渴望吞噬你时，污点也会随之增长。;権力への欲望があなたを蝕むにつれ、汚点は大きくなる。;권력에 대한 욕망이 당신을 소모할수록 오염은 커집니다.;A mácula cresce à medida que o vosso desejo de poder vos consome.;Skażenie rośnie, gdy pochłania cię żądza władzy.;Загрязнение растет по мере того, как жажда власти поглощает вас.;Güç arzunuz sizi tükettikçe leke de büyüyor.;Плямистість зростає, коли ваше прагнення до влади поглинає вас.
TRINKET_EMBERCLAST_DESC;Orbs of molten fury leap from every strike.;Kugeln aus geschmolzener Wut springen aus jedem Schlag.;Des orbes de fureur en fusion jaillissent à chaque coup.;Sfere di furia fusa scattano da ogni colpo.;Orbes de furia fundida saltan de cada golpe.;每次攻击都会喷发出炽热愤怒之球。;攻撃のたびに熔けた怒りの球が飛び出す。;타격마다 용암의 분노 구체가 튀어나옵니다.;Esferas de fúria fundida saltam de cada golpe.;Kule stopionej furii wyskakują z każdego uderzenia.;Сферы расплавленного гнева вырываются из каждого удара.;Her vuruşta erimiş öfke küreleri fırlar.;З кожного удару вириваються сфери розплавленого гніву.
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
TRINKET_ABILITY_NAME_BEAR_ORNAMENT;Call of Nature;Ruf der Natur;L'appel de la nature;Richiamo della natura;Llamada de la naturaleza;自然的召唤;自然の呼び声;자연의 부름;Chamado da Natureza;Call of Nature;Зов природы;Doğanın Çağrısı;Поклик природи
TRINKET_ABILITY_NAME_GRIM_REAPER;Bleeding Scythes;Blutende Sensen;Scythes saignants;Falci Sanguinanti;Guadañas sangrantes;流血的镰刀;出血する鎌;피 흘리는 낫;Foices Sangrentas;Krwawiące kosy;Кровоточащие косы;Kanayan Tırpanlar;Криваві коси
TRINKET_ABILITY_NAME_GUARDIAN_AEGIS;Guard;Wache;Garde;Guardia;Guardia;守卫;ガード;Guard;Guarda;Strażnik;Охранник;Muhafız;Вартовий
TRINKET_ABILITY_NAME_BURNING_FEATHER;Ashen Awakening;Aschfahles Erwachen;Éveil de la cendre;Risveglio dei cenerini;Despertar de Ceniza;灰烬觉醒;灰の覚醒;잿빛 각성;Despertar das Cinzas;Popielate Przebudzenie;Пробуждение пепла;Külden Uyanış;Попелясте пробудження
TRINKET_ABILITY_NAME_PHOENIX_EGG;Phoenix Call;Phönix-Ruf;Appel du phénix;Chiamata della Fenice;PhoenixCall;凤凰召唤;フェニックスコール;피닉스 콜;Chamada da Fénix;PhoenixCall;PhoenixCall;PhoenixCall;Поклик Фенікса
TRINKET_ABILITY_NAME_ELIXIR;Heal;Heilen;Guérison;Guarigione;Cura;治疗;ヒール;Heal;Cura;Uzdrowienie;Исцеление;İyileşmek;Зцілення
TRINKET_ABILITY_NAME_VIGOR_VIAL;Vigor;Kräftigung;Vigueur;Vigore;Vigor;活力;活力;Vigor;Vigor;Wigor;Бодрость;Canlılık;Бадьорість
TRINKET_ABILITY_NAME_EXPLOSIVE_POTION;Boom!;Bumm!;Boom !;Boom!;Boom;爆炸;ブーム;Boom!;Bum!;Boom!;Бум!;Bum!;Бум!
TRINKET_ABILITY_NAME_TWILIGHT_QUIVER;Twilight Shot;Zwielicht-Schuss;Coup du crépuscule;Colpo del Crepuscolo;Tiro Crepuscular;暮光射击;トワイライトショット;황혼의 샷;Tiro do Crepúsculo;Twilight Shot;Сумеречный выстрел;Alacakaranlık Atışı;Сутінковий постріл
TRINKET_ABILITY_NAME_PETRIFIED_HEART;Consume;Verzehren;Consommer;Consumare;Consumir;消耗;消費;소비;Consumir;Konsumpcja;Употребляйте;Tüket;Поглинання
TRINKET_ABILITY_NAME_DUAL_BLADE;Double Hit;Doppelter Treffer;Double coup;Doppio colpo;Golpe doble;双重打击;ダブルヒット;더블 히트;Golpe duplo;Podwójne uderzenie;Двойной удар;Çifte Vuruş;Подвійний удар
TRINKET_ABILITY_NAME_BLAZING_BOOTS;Blazing Dodge;Flammendes Ausweichen;Esquive fulgurante;Schivata fulminante;Esquiva ardiente;炽热闪避;ブレイジング・ドッジ;타오르는 회피;Esquiva Ardente;Blazing Dodge;Пылающий Додж;Blazing Dodge;Вогняне ухиляння
TRINKET_ABILITY_NAME_GOLDEN_LIFECASQUE;Fortify;Festigen;Fortificare;Attaccare;Fortalezca;强化;フォーティファイ;강화;Fortificar;Wzmocnienie;Укрепление;Güçlendirmek;Зміцнити
TRINKET_ABILITY_NAME_EARTHWALKER;Stone Boulder;Steinbrocken;Pierre Boulder;Masso di pietra;Piedra Boulder;石质巨石;ストーン・ボルダー;돌 바위;Pedra de rocha;Stone Boulder;Каменный валун;Taş Boulder;Кам'яний валун
TRINKET_ABILITY_NAME_SOLARIS_BELL;Radiance of the Sun;Strahlen der Sonne;L'éclat du soleil;Il fulgore del sole;El resplandor del sol;太阳的光芒;太陽の輝き;태양의 광채;Brilho do sol;Promień słońca;Сияние солнца;Güneşin Parlaklığı;Сяйво сонця
TRINKET_ABILITY_NAME_BUZZKEEPER;Bumblebee Companion;Hummel-Gefährte;Compagnon bourdon;Compagno Calabrone;Abejorro compañero;大黄蜂伙伴;バンブルビーの仲間;범블비 동료;Companheiro de abelha;Bumblebee Companion;Шмель-компаньон;Bumblebee Arkadaşı;Супутник джмеля
TRINKET_ABILITY_NAME_MIRROR_OF_DEFLECTION;Projectile Deflection;Projektil-Ablenkung;Déviation de projectile;Deviazione dei proiettili;Desviación de proyectiles;弹射偏转;投射物の偏向;발사체 편향;Deflexão de projétil;Odchylenie pocisku;Отклонение снарядов;Mermi Sapması;Відхилення снаряда
TRINKET_ABILITY_NAME_CORRUPTED_HEART;Unleash Corruption;Korruption entfesseln;Libérer la corruption;Scatenare la corruzione;Desatar la corrupción;释放腐败;腐敗を解き放つ;부패 척결;Libertar a corrupção;Uwolnić korupcję;Развязать коррупцию;Yolsuzluğu Serbest Bırakın;Звільнити корупцію
TRINKET_ABILITY_NAME_EMBERCLAST;Molten Orb;Geschmolzene Kugel;Orbe en fusion;Globo Fuso;Orbe Fundido;熔岩之球;モルテンオーブ;용암 구체;Orbe Fundido;Kula Lawy;Расплавленная Сфера;Lav Küresi;Розплавлена Сфера
;;;;;;;;;;;;;
;;;;;;;;;;;;;
TRINKET_ABILITY_DESC_BEAR_ORNAMENT;Transform into a bear granting you a powerful ground slam AoE.;Verwandelt euch in einen Bären, der euch einen mächtigen AoE-Angriff mit Bodenschlag.;Transformez-vous en ours, ce qui vous confère une puissante attaque AoE de type coup de poing.;Trasformati in un orso, potrete sferrare un potente attacco AoE.;Te transformas en oso y obtienes un poderoso ataque AoE de golpe.;变身成熊，赋予你强大的地面猛击 AoE .;熊に変身し、強力なGround Slam AoE.;곰으로 변신하여 강력한 땅을 내리찍는 광역 공격을 펼치세요.;Transforma-se em um urso, concedendo-lhe uma poderosa AoE de golpe no chão.;Przemiana w niedźwiedzia zapewnia ci potężne uderzenie obszarowe.;Превращение в медведя дает вам мощный AoE удар по земле.;Bir ayıya dönüşerek güçlü bir yere çarpma AoE'si elde edersiniz.;Перетворитися на ведмедя, який наносить потужний удар по землі.
TRINKET_ABILITY_DESC_GRIM_REAPER;You and your companions gain a permanent circling scythe applying bleeding on hit. ;Du und deine Gefährten erhalten eine permanente kreisende Sense, die bei einem Treffer Blutung verursacht. ;Vous et vos compagnons gagnez une faux circulaire permanente qui inflige des saignements sur les coups. ;Voi e i vostri compagni guadagnate una falce rotante permanente che applica un'emorragia in caso di colpo. ;Tú y tus compañeros ganáis una guadaña circular permanente que aplica hemorragia al golpear. ;你和你的同伴会获得一把永久性的盘旋镰刀，命中时会造成流血。;自身と仲間はヒット時に出血を与える永続的な旋回鎌を得る。;적중 시 피를 흘리며 빙글빙글 도는 낫을 영구적으로 획득합니다. ;Tu e os teus companheiros ganham uma foice circular permanente que aplica sangramento ao ser atingido. ;Ty i twoi towarzysze zyskujecie stałą, krążącą kosę, która powoduje krwawienie przy trafieniu.;Вы и ваши спутники получаете постоянную кружащую косу, наносящую кровотечение при попадании.;Siz ve yoldaşlarınız, isabet halinde kanama uygulayan kalıcı bir dairesel tırpan kazanırsınız.;Ви та ваші супутники отримують постійну кружляючу косу, що кровоточить при попаданні. 
TRINKET_ABILITY_DESC_BURNING_FEATHER;Transform into a phoenix granting you a powerful range attack adding 6 spreading burning and exploding projectiles to each range attack.;Verwandle dich in einen Phönix, der dir einen mächtigen Fernkampfangriff gewährt und jedem Fernkampfangriff 6 sich ausbreitende brennende und explodierende Projektile hinzufügt.;Se transformer en phénix vous confère une puissante attaque à distance ajoutant 6 projectiles brûlants et explosifs à chaque attaque à distance.;Trasformati in una fenice, avrete un potente attacco a distanza che aggiunge 6 proiettili infuocati ed esplosivi a ogni attacco a distanza.;Te transformas en fénix y obtienes un poderoso ataque a distancia que añade 6 proyectiles incendiarios y explosivos a cada ataque a distancia.;变身为凤凰，赋予你强大的范围攻击能力，每次范围攻击都会增加 6 枚扩散燃烧弹和爆炸弹。;不死鳥に変身し、強力な範囲攻撃と、各範囲攻撃に6回拡散する燃焼と爆発の弾丸を追加する。;불사조로 변신하면 강력한 범위 공격을 사용할 수 있으며, 각 범위 공격마다 6발의 불타는 투사체와 폭발하는 투사체가 추가됩니다.;Transforma-te numa fénix e ganha um poderoso ataque à distância, adicionando 6 projécteis de fogo e explosão a cada ataque à distância.;Transformacja w feniksa zapewnia potężny atak dystansowy, dodający 6 płonących i wybuchających pocisków do każdego ataku dystansowego.;Превращение в феникса дает вам мощную дальнобойную атаку, добавляющую к каждой дальнобойной атаке 6 распространяющихся горящих и взрывающихся снарядов.;Anka kuşuna dönüşerek güçlü bir menzil saldırısı yapın ve her menzil saldırısına 6 yayılan yakıcı ve patlayıcı mermi ekleyin.;Перетворення на фенікса - потужна дальня атака, що додає 6 палаючих і вибухаючих снарядів до кожної дальньої атаки.
TRINKET_ABILITY_DESC_GUARDIAN_AEGIS;You become invincible for 6 seconds.;Du wirst für 6 Sekunden unbesiegbar.;Vous devenez invincible pendant 6 secondes.;Si diventa invincibili per 6 secondi.;Te vuelves invencible durante 6 segundos.;你将在 6 秒内立于不败之地。;6秒間無敵になる。;6초 동안 무적 상태가 됩니다.;Ficas invencível durante 6 segundos.;Stajesz się niepokonany na 6 sekund.;Вы становитесь неуязвимым на 6 секунд.;Altı saniyeliğine yenilmez olursun.;Ви стаєте непереможним на 6 секунд.
TRINKET_ABILITY_DESC_PHOENIX_EGG;Get a permanent ranged phoenix companion that shoots 3 projectiles on attack. Phoenix projectiles pierce through all enemies, apply burning on hit.;Erhalte einen permanenten Phönix-Gefährten für Fernkampfangriffe, der bei jedem Angriff 3 Projektile schießt. Die Phönix-Projektile durchdringen alle Gegner und fügen bei einem Treffer Verbrennungen zu.;Obtenez un compagnon phénix à distance permanent qui tire 3 projectiles à l'attaque. Les projectiles du phénix transpercent tous les ennemis et infligent des brûlures lorsqu'ils sont touchés.;Ottenere un compagno fenice a distanza permanente che spara 3 proiettili in attacco. I proiettili della fenice trafiggono tutti i nemici e applicano il bruciore quando vengono colpiti.;Consigue un compañero fénix a distancia permanente que dispara 3 proyectiles al atacar. Los proyectiles de fénix atraviesan a todos los enemigos y aplican quemadura al impactar.;获得一个永久性范围攻击凤凰伙伴，攻击时发射 3 枚射弹。凤凰射弹会穿透所有敌人，命中时会产生灼烧效果。;攻撃時に3つの弾丸を発射するフェニックスの仲間を得る。不死鳥の弾丸は全ての敵を貫通し、命中時に燃焼を付与する。;공격 시 투사체 3발을 발사하는 영구 원거리 불사조 동료를 얻습니다. 불사조 투사체는 모든 적을 관통하며 적중 시 화상을 입힙니다.;Obtém um companheiro permanente da Fénix à distância que dispara 3 projécteis no ataque. Os projécteis da Fénix atravessam todos os inimigos, aplicando queimadura ao atingir.;Zdobądź stałego towarzysza feniksa, który wystrzeliwuje 3 pociski podczas ataku. Pociski feniksa przebijają wszystkich wrogów i zadają obrażenia od trafienia.;Получите компаньона-феникса постоянного радиуса действия, который при атаке выпускает 3 снаряда. Снаряды феникса пронзают всех врагов насквозь, наносят жжение при попадании.;Saldırdığında 3 mermi fırlatan kalıcı bir menzilli anka kuşu yoldaşı edinin. Anka mermileri tüm düşmanları deler geçer, isabet halinde yanma uygular.;Отримайте постійного фенікса-компаньйона, який стріляє 3 снарядами при атаці. Снаряди Фенікса пробивають всіх ворогів наскрізь, при попаданні наносять опіки.
TRINKET_ABILITY_DESC_ELIXIR;Regain 1 HP on activation.;Bei Aktivierung erhältst du 1 Lebenspunkt zurück.;Regagne 1 HP à l'activation.;Recupera 1 HP all'attivazione.;Recupera 1 PS al activarse.;激活时恢复 1 HP。;発動時にHPを1回復する。;활성화 시 생명력을 1 회복합니다.;Recupera 1 HP ao ser ativado.;Odzyskuje 1 PŻ po aktywacji.;При активации восстанавливает 1 HP.;Etkinleştirildiğinde 1 HP kazan.;Відновлює 1 HP при активації.
TRINKET_ABILITY_DESC_VIGOR_VIAL;Pulsing with life, this trinket awakens dormant strength.;Dieses vor Leben pulsierende Schmuckstück erweckt schlummernde Kräfte.;Pulsant de vie, ce bibelot réveille la force endormie.;Questo gingillo, che pulsa di vita, risveglia la forza sopita.;Llena de vida, esta baratija despierta la fuerza dormida.;唤醒沉睡的力量。;生命力に満ち溢れ、眠っていた力を呼び覚ます。;생명력이 넘치는 이 장신구는 잠자고 있던 힘을 깨웁니다.;Pulsando com vida, esta bugiganga desperta a força adormecida.;Ten pulsujący życiem drobiazg budzi uśpioną siłę.;Пульсируя жизнью, эта безделушка пробуждает дремлющую силу.;Yaşamla titreşen bu biblo, uyuyan gücü uyandırır.;Пульсуючи життям, ця дрібничка пробуджує дрімаючу силу.
TRINKET_ABILITY_DESC_EXPLOSIVE_POTION;Trigger a huge melee range AoE explosion dealing massive damage but always dealing 1 damage to you. Damage scaling with your melee and range damage.;Löst eine riesige AoE-Explosion mit Nahkampfreichweite aus, die massiven Schaden verursacht, aber immer 1 Schaden an dir verursacht. Der Schaden skaliert mit deinem Nah- und Fernkampfschaden.;Déclenche une énorme explosion AoE à portée de mêlée infligeant d'énormes dégâts, mais vous infligeant toujours 1 point de dégâts. Les dégâts sont proportionnels à vos dégâts en mêlée et à distance.;Innesca un'enorme esplosione AoE in mischia che infligge danni ingenti, ma che infligge sempre 1 danno a te. I danni scalano con i danni in mischia e a distanza.;Desencadena una enorme explosión AoE de alcance cuerpo a cuerpo que inflige mucho daño, pero siempre te inflige 1 de daño a ti. El daño aumenta con tu daño cuerpo a cuerpo y a distancia.;触发巨大的近战范围 AoE 爆炸，造成大量伤害，但始终对你造成 1 点伤害。伤害与你的近战伤害和范围伤害成比例。;大ダメージを与える近接範囲AoE大爆発を発動させるが、自分には常に1ダメージを与える。ダメージは近接攻撃と範囲攻撃のダメージに比例する。;거대한 근접 범위 광역 폭발을 일으켜 막대한 피해를 입히지만 항상 자신에게 1의 피해를 줍니다. 근접 공격력과 범위 공격력에 따라 피해량이 증가합니다.;Desencadeia uma enorme explosão AoE de alcance corpo a corpo que causa muito dano, mas sempre causa 1 de dano a ti. O dano é proporcional ao seu dano corpo a corpo e de longo alcance.;Wywołuje potężną eksplozję obszarową w walce wręcz, zadającą ogromne obrażenia, ale zawsze zadającą ci 1 pkt. obrażeń. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz i na dystans.;Вызовите огромный АоЕ-взрыв ближнего боя, наносящий огромный урон, но всегда наносящий 1 урон вам. Урон увеличивается в зависимости от вашего урона в ближнем бою и дальнем бою.;Büyük hasar veren ama size her zaman 1 hasar veren devasa bir yakın dövüş menzili AoE patlamasını tetikleyin. Hasar, yakın dövüş ve menzil hasarınızla ölçeklenir.;Викликає величезний вибух АоЕ в ближньому бою, що завдає величезної шкоди, але завжди наносить 1 урон вам. Масштабування шкоди від ближнього бою та дальності.
TRINKET_ABILITY_DESC_TWILIGHT_QUIVER;Cast 36 twilight arrows three times as a multi projectile shot that triggers all your projectile skills.;Wirke 36 Zwielicht-Pfeile als Multi-Projektilschuss, der alle deine Projektil-Skills auslöst.;Lancez 36 flèches crépusculaires sous forme de projectiles multiples qui déclenchent toutes vos compétences de projectiles.;Lancia 36 frecce crepuscolari come colpo multiproiettile che attiva tutte le abilità di proiezione.;Lanza 36 flechas crepusculares como un disparo multiproyectil que activa todas tus habilidades de proyectil.;施放 36 支暮光之箭作为多重投射，触发你所有的投射技能。;黄昏の矢を36本放つと、すべての射出スキルが発動するマルチ・プロジェクタイル・ショットになる。;황혼의 화살을 36발 시전하면 모든 투사체 기술이 발동하는 다중 투사체 사격이 발동합니다.;Lança 36 setas do crepúsculo como um tiro multiprojéctil que ativa todas as tuas habilidades de projétil.;Rzuć 36 strzał zmierzchu trzy razy jako strzał wielopociskowy, który aktywuje wszystkie twoje umiejętności pocisków.;Трижды бросьте 36 сумеречных стрел, чтобы получить возможность использовать все умения, связанные со снарядами.;Tüm mermi becerilerinizi tetikleyen çoklu mermi atışı olarak üç kez 36 alacakaranlık oku atın.;Тричі вистріліть 36 сутінковими стрілами, щоб активувати всі ваші вміння зі снарядами.
TRINKET_ABILITY_DESC_PETRIFIED_HEART;The petrified heart will collect every heart if you are on full life. Activating the ability will give you back 1 heart for each 3 collected hearts.;Das versteinerte Herz wird alle Herzen einsammeln, wenn du über volle Lebenspunkte verfügst. Wenn du diese Fähigkeit aktivierst, erhältst du für je 3 gesammelte Herzen 1 Herz zurück.;Le cœur pétrifié récupère tous les cœurs si vous êtes en pleine vie. En activant cette capacité, vous récupérez 1 cœur pour 3 cœurs collectés.;Il cuore pietrificato raccoglierà tutti i cuori se siete al massimo della vita. Attivando l'abilità si ottiene 1 cuore per ogni 3 cuori raccolti.;El corazón petrificado recogerá todos los corazones si estás al máximo de vida. Activar la habilidad te devolverá 1 corazón por cada 3 corazones recogidos.;如果你的生命值满了，石化之心会收集每一颗心脏。激活该技能后，每收集到 3 颗心，就会返回 1 颗心。;ライフが満タンの場合、石化した心臓が全ての心臓を回収する。アビリティを発動すると、ハートが3つ集まるごとにハートが1つ戻ってくる。;생명력이 가득 차면 석화된 심장이 모든 심장을 수집합니다. 능력을 활성화하면 수집한 하트 3개당 심장을 1개씩 돌려받습니다.;O coração petrificado irá recolher todos os corações se estiveres com a vida cheia. Ao ativar a habilidade, o jogador recebe 1 coração por cada 3 corações recolhidos.;Skamieniałe serce zbierze każde serce, jeśli masz pełne życie. Aktywacja tej umiejętności zwróci ci 1 serce za każde 3 zebrane serca.;Окаменевшее сердце соберет все сердца, если вы находитесь на полной жизни. Активировав способность, вы вернете 1 сердце за каждые 3 собранных сердца.;Taşlaşmış kalp, canınız tamsa her kalbi toplayacaktır. Yeteneğin etkinleştirilmesi, toplanan her 3 kalp için size 1 kalp geri verecektir.;Скам'яніле серце збере всі серця, якщо ви перебуваєте на повному рівні життя. Активація здатності поверне вам 1 серце за кожні 3 зібраних серця.
TRINKET_ABILITY_DESC_DUAL_BLADE;Deal an additional melee hit when hitting enemies by your melee attacks.;Verursache einen zusätzlichen Nahkampftreffer, wenn du Gegner mit deinen Nahkampfangriffen triffst.;Vous infligez un coup de mêlée supplémentaire lorsque vous touchez des ennemis avec vos attaques de mêlée.;Infliggi un colpo in mischia aggiuntivo quando colpisci i nemici con i tuoi attacchi in mischia.;Inflige un impacto cuerpo a cuerpo adicional al golpear a los enemigos con tus ataques cuerpo a cuerpo.;用近战攻击击中敌人时，会造成额外的近战伤害。;近接攻撃で敵にヒットした際に追加で近接攻撃を与える。;근접 공격으로 적을 적중시킬 때 추가 근접 피해를 입힙니다.;Dá um golpe corpo a corpo adicional quando atingires inimigos com os teus ataques corpo a corpo.;Zadajesz dodatkowe trafienie w walce wręcz, gdy trafiasz wrogów atakami w walce wręcz.;Наносите дополнительный удар в ближнем бою, когда поражаете врагов своими атаками ближнего боя.;Yakın dövüş saldırılarınızla düşmanlara vururken ek bir yakın dövüş vuruşu yapın.;Нанесіть додатковий удар ближнього бою, коли вражаєте ворогів своїми атаками ближнього бою.
TRINKET_ABILITY_DESC_BLAZING_BOOTS;Lay a trail of fire whenever you dodge. Fire trail applies burning condition to each enemy walking through the fire trail.;Lege eine Feuerspur, wenn du ausweichst. Die Feuerspur wendet bei jedem Gegner, der durch die Feuerspur läuft, einen brennenden Zustand an.;Trace une traînée de feu lorsque vous esquivez. La traînée de feu applique la condition de brûlure à chaque ennemi qui la traverse.;Ogni volta che si schiva, si crea una scia di fuoco. La scia di fuoco applica la condizione di bruciatura a ogni nemico che attraversa la scia di fuoco.;Deja una estela de fuego cada vez que esquivas. El rastro de fuego aplica la condición de quemadura a cada enemigo que atraviese el rastro de fuego.;每当你闪避时，都会留下一道火痕。火痕会对穿过火痕的每个敌人施加燃烧状态。;かわすたびに火の跡をつける。炎の軌跡を通る敵にはそれぞれ燃焼状態を付与する。;회피할 때마다 불의 흔적을 남깁니다. 불길은 불길을 지나가는 모든 적에게 불타는 상태를 적용합니다.;Deixa um rasto de fogo sempre que te esquivas. O rasto de fogo aplica a condição de queimadura a cada inimigo que passe pelo rasto de fogo.;Za każdym razem, gdy wykonujesz unik, tworzysz smugę ognia. Ścieżka ognia nakłada warunek podpalenia na każdego wroga przechodzącego przez ścieżkę ognia.;Прокладывайте огненный след при каждом уклонении. Огненный след накладывает состояние горения на каждого врага, проходящего по огненному следу.;Her kaçışınızda bir ateş izi bırakın. Ateş izi, ateş izinden geçen her düşmana yanma koşulu uygular.;Щоразу, коли ви ухиляєтеся, прокладайте вогняний слід. Вогняна стежка накладає стан горіння на кожного ворога, який пройде через неї.
TRINKET_ABILITY_DESC_GOLDEN_LIFECASQUE;You temporarily gain 8 additional max life and 8 health that will vanish after the effect duration. Damage taken while effect duration will be taken from these 8 health first.;Du erhältst vorübergehend 8 zusätzliche maximale Lebenspunkte und 8 Lebenspunkte, die nach Ablauf der Effektdauer verschwinden. Schaden, der während der Dauer des Effekts erlitten wird, wird zuerst von diesen 8 Lebenspunkten abgezogen.;Vous gagnez temporairement 8 points de vie maximum supplémentaires et 8 points de vie qui disparaissent à la fin de la durée de l'effet. Les dégâts subis pendant la durée de l'effet sont d'abord déduits de ces 8 points de vie.;Si guadagnano temporaneamente 8 punti salute massimi aggiuntivi e 8 punti salute che scompaiono dopo la durata dell'effetto. I danni subiti durante la durata dell'effetto vengono prima sottratti da questi 8 punti salute.;Ganas temporalmente 8 puntos de Vida máximos adicionales y 8 puntos de Vida que desaparecen tras la duración del efecto. El daño recibido durante la duración del efecto se resta primero de estos 8 puntos de vida.;你会暂时获得 8 点额外的最大生命值和 8 点在效果持续时间后消失的生命值。效果持续期间受到的伤害会首先从这 8 点生命值中扣除。;一時的に最大体力8点と、効果時間終了後に消滅する体力8点を追加で得る。効果時間中に受けたダメージはまずこの8点のヘルスから差し引かれる。;일시적으로 최대 생명력이 8점 추가되고 효과 지속 시간이 지나면 사라지는 생명력이 8점 증가합니다. 효과 지속 시간 동안 받은 피해는 이 8점의 생명력에서 먼저 차감됩니다.;Ganha temporariamente 8 pontos de vida máximos adicionais e 8 pontos de vida que desaparecem após a duração do efeito. O dano sofrido durante a duração do efeito é primeiro subtraído destes 8 pontos de vida.;Tymczasowo zyskujesz dodatkowe 8 pkt. życia i 8 pkt. zdrowia, które znikają po upływie czasu trwania efektu. Obrażenia otrzymane podczas trwania efektu zostaną w pierwszej kolejności zabrane z tych 8 punktów zdrowia.;Вы временно получаете 8 дополнительных максимальных жизней и 8 здоровья, которые исчезнут после окончания действия эффекта. Урон, получаемый во время действия эффекта, будет в первую очередь отниматься от этих 8 единиц здоровья.;Geçici olarak 8 ek azami can ve etki süresinden sonra kaybolacak 8 can kazanırsınız. Etki süresi boyunca alınan hasar önce bu 8 sağlıktan alınacaktır.;Ви тимчасово отримуєте 8 додаткових максимальних одиниць життя і 8 одиниць здоров'я, які зникають після закінчення дії ефекту. Пошкодження, отримані під час дії ефекту, будуть відніматися в першу чергу з цих 8 здоров'я.
