id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
;;;;;;;;;;;;;
DialogHelejaIntro;Heleja;Heleja;Heleja;Heleja;Heleja;Heleja;Heleja;Heleja;Heleja;Heleja;Хеледжа;Heleja;Гелея
DialogHelejaUnlockSkill;The Studies;Die Studien;Les études;Gli studi;Los estudios;研究;研究;연구;Os estudos;Badania;Исследования;Çalışmalar;Дослідження
DialogHelejaEnoughLight;Unlock Skill;Skill freischalten;Déverrouiller la compétence;Sbloccare l'abilità;Desbloquear habilidad;解锁技能;アンロックスキル;스킬 잠금 해제;Desbloquear Habilidade;Odblokowanie umiejętności;Разблокировать навык;Beceri Kilidini Aç;Розблокувати вміння
DialogHelejaNotEnoughLight;Unlock Skill;Skill freischalten;Déverrouiller la compétence;Sbloccare l'abilità;Desbloquear habilidad;解锁技能;アンロックスキル;스킬 잠금 해제;Desbloquear Habilidade;Odblokowanie umiejętności;Разблокировать навык;Beceri Kilidini Aç;Розблокувати вміння
DialogHelejaAllUnlocked;Unlock Skill;Skill freischalten;Déverrouiller la compétence;Sbloccare l'abilità;Desbloquear habilidad;解锁技能;アンロックスキル;스킬 잠금 해제;Desbloquear Habilidade;Odblokowanie umiejętności;Разблокировать навык;Beceri Kilidini Aç;Розблокувати вміння
;;;;;;;;;;;;;
;;;;;;;;;;;;;
DIALOG_DAROKIN_NOT_ENOUGH_LIGHT_CHARACTER;Gather more light fragments, so that I may thoroughly equip myself for the adventures that lie ahead. ;Sammelt mehr Lichtfragmente, damit ich mich für die bevorstehenden Abenteuer gut rüsten kann.;Rassemblez plus de fragments de lumière, afin que je puisse m'équiper au mieux pour les aventures qui m'attendent.;Raccogli altri frammenti di luce, in modo che possa equipaggiarmi a fondo per le avventure che mi attendono.;Reúne más fragmentos de luz, para que pueda equiparme a fondo para las aventuras que me esperan.;收集更多的光碎片，让我为未来的冒险做好充分准备。;光の破片をもっと集めて、この先の冒険のための装備を徹底的に整えよう。;빛의 조각을 더 모아서 앞으로의 모험을 위한 장비를 철저히 갖추도록 하세요.;Recolhe mais fragmentos de luz, para que eu possa equipar-me bem para as aventuras que tenho pela frente.;Zbierz więcej fragmentów światła, abym mógł się dobrze wyposażyć na czekające mnie przygody.;Соберите больше осколков света, чтобы я мог основательно снарядиться для предстоящих приключений.;Daha fazla ışık parçası topla, böylece önümdeki maceralar için kendimi iyice donatabilirim.;Зберіть побільше світлих осколків, щоб я міг ретельно підготуватися до пригод, які чекають на мене попереду. 
DIALOG_DAROKIN_UNLOCK_CHARACTER;"With years of wisdom guiding my path the time has come for me to confront the shadows that lurk below; an ancient evil that must be extinguished! It is time to extinguish this evil, once and for all. Bear witness, for I shall shatter this shadow that threatens our world.";"Mit jahrelanger Weisheit, die mir den Weg weist, ist an der Zeit, dass ich mich den Schatten stelle, die da unten lauern; ein uraltes Übel, das ausgelöscht werden muss! Es ist an der Zeit, dieses Übel ein für alle Mal auszulöschen. Seid Zeugen, denn ich werde diesen Schatten, der unsere Welt bedroht, zerschmettern.";"Avec des années de sagesse guidant mon chemin, le temps est venu pour moi d'affronter les ombres qui se cachent sous terre ; un mal ancien qui doit être éteint ! Il est temps d'éteindre ce mal, une fois pour toutes. Soyez témoins, car je vais briser cette ombre qui menace notre monde.";"Con anni di saggezza che guidano il mio cammino, è giunto il momento di affrontare le ombre che si nascondono sotto di me; un male antico che deve essere estinto! È tempo di estinguere questo male, una volta per tutte. Siate testimoni, perché io distruggerò quest'ombra che minaccia il nostro mondo.";"Con años de sabiduría guiando mi camino, ha llegado el momento de enfrentarme a las sombras que acechan debajo; ¡un antiguo mal que debe ser extinguido! Es hora de extinguir este mal, de una vez por todas. Sé testigo, porque haré añicos esta sombra que amenaza nuestro mundo.";多年的智慧指引着我前进的道路，现在是时候让我直面潜伏在地下的阴影了；这是一个必须扑灭的古老邪恶！是时候一劳永逸地消灭这个恶魔了。见证吧，因为我将粉碎这个威胁我们世界的阴影。;長年の知恵に導かれながら、私は地下に潜む影に立ち向かう時が来た！今こそ、この邪悪なものを消し去る時だ。我々の世界を脅かすこの影を打ち砕くために。;오랜 세월의 지혜로 제 길을 인도해 온 저에게 이제 그 아래 숨어 있는 그림자, 즉 반드시 소멸시켜야 할 고대의 악과 맞서야 할 때가 왔습니다! 이제 이 악을 단번에 소멸시켜야 할 때입니다. 내가 세상을 위협하는 이 그림자를 부숴버릴 테니 지켜봐 주세요.;"Com anos de sabedoria a guiar o meu caminho, chegou a altura de enfrentar as sombras que se escondem por baixo; um mal antigo que tem de ser extinto! É altura de extinguir este mal, de uma vez por todas. Testemunha, porque eu vou destruir esta sombra que ameaça o nosso mundo.";"Wraz z latami mądrości kierującej moją ścieżką nadszedł czas, abym stawił czoła cieniom, które czają się poniżej; starożytne zło, które musi zostać ugaszone! Nadszedł czas, aby ugasić to zło, raz na zawsze. Bądź świadkiem, bo rozbiję ten cień, który zagraża naszemu światu.";"С многолетней мудростью, направляющей мой путь, пришло время противостоять теням, скрывающимся внизу; древнему злу, которое должно быть уничтожено! Пришло время уничтожить это зло раз и навсегда. Будьте свидетелями, ибо я сокрушу эту тень, угрожающую нашему миру.";"Yılların bilgeliği yoluma rehberlik ederken, aşağıda gizlenen gölgelerle yüzleşmemin zamanı geldi; söndürülmesi gereken eski bir kötülük! Bu kötülüğü sonsuza dek yok etmenin vakti geldi. Tanık olun, çünkü dünyamızı tehdit eden bu gölgeyi paramparça edeceğim.";"З роками мудрості, що спрямовувала мій шлях, настав час протистояти тіням, що ховаються внизу; давньому злу, яке має бути знищене! Настав час знищити це зло, раз і назавжди. Будьте свідками, бо я розтрощу цю тінь, що загрожує нашому світові."
DIALOG_DAROKIN_ENOUGH_LIGHT_CHARACTER;Astonishing! This cluster of light fragments will suffice to prepare myself for the challenges that are about to come.;Erstaunlich! Diese Ansammlung von Lichtfragmenten wird ausreichen, um mich auf die kommenden Herausforderungen vorzubereiten.;C'est stupéfiant ! Cet amas de fragments de lumière suffira à me préparer aux défis qui m'attendent.;Sorprendente! Questo gruppo di frammenti di luce sarà sufficiente per prepararmi alle sfide che stanno per arrivare.;¡Asombroso! Este racimo de fragmentos de luz bastará para prepararme para los desafíos que están por venir.;令人惊叹 这一簇光的碎片足以让我为即将到来的挑战做好准备。;驚くべきことだ！この光の破片の群れは、これから起こる試練に備えるには十分だろう。;놀랍군! 이 빛의 파편들은 앞으로 다가올 도전에 대비하기에 충분할 것입니다.;Espantoso! Este conjunto de fragmentos de luz será suficiente para me preparar para os desafios que estão para vir.;Zadziwiające! To skupisko fragmentów światła wystarczy, by przygotować się na nadchodzące wyzwania.;Поразительно! Этого скопления световых фрагментов будет достаточно, чтобы подготовить себя к предстоящим испытаниям.;Hayret verici! Bu ışık parçaları kümesi kendimi yaklaşmakta olan zorluklara hazırlamak için yeterli olacaktır.;Дивовижно! Цього скупчення світлих осколків буде достатньо, щоб підготуватися до випробувань, які незабаром прийдуть.
DIALOG_HELEJA_NOT_ENOUGH_LIGHT_CHARACTER;In my relentless pursuit of academic excellence, I intend to delve into the darkness. Gather more fragments to provide me with the necessary tools for my imminent expedition.;In meinem unerbittlichen Streben nach akademischer Exzellenz beabsichtige ich, in die Dunkelheit einzutauchen. Sammelt weitere Fragmente, um mir die notwendigen Utensilien für meine bevorstehende Expedition zu beschaffen.;Dans ma poursuite incessante de l'excellence académique, j'ai l'intention de plonger dans l'obscurité. Rassemblez plus de fragments pour me fournir les outils nécessaires à mon expédition imminente.;Nella mia incessante ricerca dell'eccellenza accademica, intendo addentrarmi nell'oscurità. Raccogliete altri frammenti per fornirmi gli strumenti necessari alla mia imminente spedizione.;En mi incesante búsqueda de la excelencia académica, pretendo adentrarme en la oscuridad. Reúne más fragmentos que me proporcionen las herramientas necesarias para mi inminente expedición.;为了不懈追求卓越的学术成就，我打算深入黑暗。收集更多的碎片，为我即将开始的探险提供必要的工具。;学問的卓越性のあくなき追求において、私は暗闇を掘り進むつもりだ。私の迫り来る探検に必要な道具を提供するために、より多くの断片を集めてください。;학문적 탁월함을 끊임없이 추구하는 저는 어둠을 파헤치려고 합니다. 임박한 탐험에 필요한 도구를 제공하기 위해 더 많은 조각을 모아주세요.;Na minha busca incessante pela excelência académica, tenciono mergulhar na escuridão. Recolham mais fragmentos para me fornecerem as ferramentas necessárias para a minha expedição iminente.;W moim nieustannym dążeniu do doskonałości akademickiej zamierzam zagłębić się w ciemność. Zbierz więcej fragmentów, aby zapewnić mi niezbędne narzędzia do mojej nadchodzącej wyprawy.;В своем неустанном стремлении к академическому совершенству я намерен погрузиться во тьму. Соберите больше фрагментов, чтобы снабдить меня необходимыми инструментами для предстоящей экспедиции.;Akademik mükemmellik arayışımda, karanlığın içine dalmaya niyetliyim. Yaklaşan keşif gezim için bana gerekli araçları sağlamak üzere daha fazla parça toplayın.;У своєму невпинному прагненні до академічної досконалості я маю намір заглибитися в темряву. Зібрати більше фрагментів, щоб забезпечити мене необхідними інструментами для моєї майбутньої експедиції.
DIALOG_HELEJA_UNLOCK_CHARACTER;At last, I venture into the abyss! Grant me the light fragments you have collected. Prepared I stand, to extinguish the shadows and protect the light!;Nun endlich wage ich mich in den Abgrund! Gewährt mir die Lichtfragmente, die Ihr gesammelt habt. Ich bin bereit, die Schatten auszulöschen und das Licht zu schützen!;Enfin, je m'aventure dans l'abîme ! Accorde-moi les fragments de lumière que tu as recueillis. Je suis prêt à éteindre les ombres et à protéger la lumière !;Finalmente mi avventuro nell'abisso! Concedimi i frammenti di luce che hai raccolto. Sono pronto a spegnere le ombre e a proteggere la luce!;¡Por fin me aventuro en el abismo! Concédeme los fragmentos de luz que has recogido. Preparado estoy para extinguir las sombras y proteger la luz.;最后，我冒险进入深渊！请赐予我你收集的光之碎片。我准备好了，熄灭阴影，保护光明！;ついに私は奈落の底に足を踏み入れる！あなたが集めた光のかけらを私に授けなさい。影を消し、光を守るために！;드디어 심연으로 모험을 떠납니다! 수집한 빛의 조각을 내게 주십시오. 그림자를 끄고 빛을 지키기 위해 이 자리에 섰습니다!;Finalmente, aventuro-me no abismo! Concede-me os fragmentos de luz que recolheste. Preparado estou, para extinguir as sombras e proteger a luz!;W końcu zapuszczam się w otchłań! Daj mi fragmenty światła, które zebrałeś. Jestem gotowy, by zgasić cienie i chronić światło!;Наконец-то я отважился войти в бездну! Даруй мне осколки света, которые ты собрал. Я готов погасить тень и защитить свет!;Sonunda, uçuruma girmeye cesaret ediyorum! Topladığın ışık parçalarını bana bağışla. Gölgeleri söndürmek ve ışığı korumak için hazırım!;Нарешті, я наважуюсь зануритись у безодню! Даруй мені зібрані тобою світлі осколки. Готовий я стою, щоб погасити тіні і захистити світло!
DIALOG_GOLADIR_NOT_ENOUGH_LIGHT_CHARACTER;Now that I've forged all that my anvil can hold, my work here is complete. Provide me with 30 more fragments of light, and I shall venture into the darkness, crushing the lingering shadows. ;Nun, da ich alles geschmiedet habe, was mein Amboss aushalten kann, ist meine Arbeit hier beendet. Gebt mir 30 weitere Lichtfragmente, und ich werde mich in die Dunkelheit wagen und die verweilenden Schatten zermalmen.;Maintenant que j'ai forgé tout ce que mon enclume peut contenir, mon travail ici est terminé. Fournissez-moi 30 autres fragments de lumière et je m'aventurerai dans les ténèbres, écrasant les ombres persistantes.;Ora che ho forgiato tutto ciò che la mia incudine può contenere, il mio lavoro qui è completo. Fornitemi altri 30 frammenti di luce e mi avventurerò nell'oscurità, schiacciando le ombre persistenti.;Ahora que he forjado todo lo que mi yunque puede sostener, mi trabajo aquí está completo. Proporcióname 30 fragmentos más de luz y me aventuraré en la oscuridad, aplastando las sombras persistentes.;现在，我已经锻造出了铁砧所能容纳的一切，我在这里的工作已经完成。再给我提供 30 片光的碎片，我就能冒险进入黑暗，粉碎挥之不去的阴影。;私の金床が持てる全てを鍛えた今、私のここでの仕事は完了した。あと30個の光の欠片を私に与えよ。そうすれば、私は暗闇の中に飛び込み、残る影を砕くだろう。;이제 제 모루에 담을 수 있는 모든 것을 만들었으니 제 임무는 끝났습니다. 빛의 파편 30개를 더 주시면 어둠 속으로 들어가 어둠의 그림자를 부수겠습니다.;Agora que forjei tudo o que minha bigorna pode suportar, meu trabalho aqui está completo. Fornece-me mais 30 fragmentos de luz, e eu aventurar-me-ei na escuridão, esmagando as sombras persistentes.;Teraz, gdy wykułem wszystko, co moje kowadło może pomieścić, moja praca tutaj jest zakończona. Zapewnij mi jeszcze 30 fragmentów światła, a wyruszę w ciemność, miażdżąc zalegające cienie.;Теперь, когда я выковал все, что могла вместить моя наковальня, моя работа здесь завершена. Дайте мне еще 30 осколков света, и я отправлюсь во тьму, сокрушая затянувшиеся тени.;Örsümün tutabileceği her şeyi dövdüğüme göre, buradaki işim tamamlandı. Bana 30 ışık parçası daha sağlayın, ben de karanlığa dalıp kalan gölgeleri ezeyim.;Тепер, коли я викував все, що може вмістити моє ковадло, моя робота тут завершена. Дайте мені ще 30 осколків світла, і я відважуся піти в темряву, розтрощивши застиглі тіні. 
DIALOG_GOLADIR_UNLOCK_CHARACTER;Pass those fragments to me and I will embark into the darkness. I will gather and shield the scattered fragments from the malevolent forces lurking beyond these gates.;Gebt mir diese Fragmente, und ich werde mich auf den Weg in die Dunkelheit machen. Ich werde die verstreuten Fragmente sammeln und sie vor den bösartigen Kräften schützen, die jenseits dieser Tore lauern.;Transmettez-moi ces fragments et je m'embarquerai dans les ténèbres. Je rassemblerai et protégerai les fragments dispersés contre les forces malveillantes qui se cachent au-delà de ces portes.;Passatemi quei frammenti e io mi imbarcherò nell'oscurità. Raccoglierò e proteggerò i frammenti sparsi dalle forze maligne in agguato oltre questi cancelli.;Pásame esos fragmentos y me embarcaré hacia la oscuridad. Reuniré y protegeré los fragmentos dispersos de las fuerzas malévolas que acechan más allá de estas puertas.;把这  块碎片交给我，我将踏上黑暗之旅。我将收集并保护这些散落的碎片，使其免遭潜伏在门外的邪恶势力的攻击。;その個の破片を私に渡してください。この門の向こうに潜む邪悪な力から、散らばった破片を集め、盾となろう。;그 개의 조각을 내게 넘겨주면 어둠 속으로 들어가겠습니다. 이 문 너머에 숨어 있는 악의 세력으로부터 흩어진 조각들을 모아 보호하겠습니다.;Passem esses fragmentos para mim e eu embarcarei na escuridão. Reunirei e protegerei os fragmentos dispersos das forças malévolas que se escondem para além destes portões.;Przekaż mi te fragmentów, a wyruszę w ciemność. Zbiorę i ochronię rozproszone fragmenty przed złowrogimi siłami czającymi się za tymi bramami.;Передайте эти фрагментов мне, и я отправлюсь во тьму. Я соберу и укрою разрозненные фрагменты от злых сил, скрывающихся за этими вратами.;O parçayı bana verin, ben de karanlığa doğru yola çıkayım. Dağınık parçaları toplayıp bu kapıların ardında gizlenen kötü niyetli güçlerden koruyacağım.;Передай мені ці уламки, і я порину в темряву. Я зберу і захищу розкидані осколки від злих сил, що ховаються за цими воротами.
;;;;;;;;;;;;;
;;;;;;;;;;;;;
DialogDarokinNotEnoughLightCharacter;Unlock Character;Charakter freischalten;Débloquer le personnage;Sbloccare il personaggio;Desbloquear personaje;解锁角色;アンロックキャラクター;캐릭터 잠금 해제;Desbloquear carácter;Odblokowanie postaci;Разблокировать персонажа;Karakter Kilidini Aç;Розблокувати персонажа
DialogDarokinUnlockCharacter;Unlock Character;Charakter freischalten;Débloquer le personnage;Sbloccare il personaggio;Desbloquear personaje;解锁角色;アンロックキャラクター;캐릭터 잠금 해제;Desbloquear carácter;Odblokowanie postaci;Разблокировать персонажа;Karakter Kilidini Aç;Розблокувати персонажа
DialogGoladirNotEnoughLightCharacter;Unlock Character;Charakter freischalten;Débloquer le personnage;Sbloccare il personaggio;Desbloquear personaje;解锁角色;アンロックキャラクター;캐릭터 잠금 해제;Desbloquear carácter;Odblokowanie postaci;Разблокировать персонажа;Karakter Kilidini Aç;Розблокувати персонажа
DialogGoladirUnlockCharacter;Unlock Character;Charakter freischalten;Débloquer le personnage;Sbloccare il personaggio;Desbloquear personaje;解锁角色;アンロックキャラクター;캐릭터 잠금 해제;Desbloquear carácter;Odblokowanie postaci;Разблокировать персонажа;Karakter Kilidini Aç;Розблокувати персонажа
DialogHelejaNotEnoughLightCharacter;Unlock Character;Charakter freischalten;Débloquer le personnage;Sbloccare il personaggio;Desbloquear personaje;解锁角色;アンロックキャラクター;캐릭터 잠금 해제;Desbloquear carácter;Odblokowanie postaci;Разблокировать персонажа;Karakter Kilidini Aç;Розблокувати персонажа
DialogHelejaUnlockCharacter;Unlock Character;Charakter freischalten;Débloquer le personnage;Sbloccare il personaggio;Desbloquear personaje;解锁角色;アンロックキャラクター;캐릭터 잠금 해제;Desbloquear carácter;Odblokowanie postaci;Разблокировать персонажа;Karakter Kilidini Aç;Розблокувати персонажа
;;;;;;;;;;;;;
DIALOG_DAROKIN_INTO_DARKNESS;"The time has come for me to confront the shadows that lurk below; an ancient evil that must be extinguished! It is time to extinguish this evil, once and for all. Bear witness, for I shall shatter this shadow that threatens our world.";"Es ist an der Zeit, dass ich mich den Schatten stelle, die da unten lauern; ein uraltes Übel, das ausgeschaltet werden muss! Es ist an der Zeit, dieses Übel ein für alle Mal auszuschalten. Seid Zeuge, denn ich werde diesen Schatten, der unsere Welt bedroht, zerschmettern.";"L'heure est venue pour moi d'affronter les ombres qui se cachent sous terre ; un mal ancien qui doit être éteint ! Il est temps d'éteindre ce mal, une fois pour toutes. Soyez témoins, car je vais briser cette ombre qui menace notre monde.";"È giunto il momento di affrontare le ombre che si nascondono sotto di me; un male antico che deve essere estinto! È tempo di estinguere questo male, una volta per tutte. Siate testimoni, perché io distruggerò quest'ombra che minaccia il nostro mondo.";"Ha llegado el momento de que me enfrente a las sombras que acechan debajo; ¡un antiguo mal que debe ser extinguido! Es hora de extinguir este mal, de una vez por todas. Sed testigos, porque haré añicos esta sombra que amenaza nuestro mundo.";是时候让我直面潜伏在地下的阴影了；这是一个必须扑灭的古老邪恶！是时候一劳永逸地消灭这个恶魔了。见证吧，我将粉碎这个威胁我们世界的阴影。;今こそ、地下に潜む影に立ち向かわなければならない！今こそ、この邪悪を消し去る時だ。この世界を脅かす影を打ち砕くのだ。;저 밑에 숨어 있는 그림자, 반드시 소멸시켜야 할 고대의 악과 맞서야 할 때가 왔습니다! 이 악을 단번에 소멸시킬 때가 왔습니다. 내가 세상을 위협하는 이 그림자를 부숴버릴 테니 지켜봐 주십시오.;"Chegou a altura de eu enfrentar as sombras que se escondem por baixo; um mal antigo que tem de ser extinto! É altura de extinguir este mal, de uma vez por todas. Testemunha, porque eu vou destruir esta sombra que ameaça o nosso mundo.";"Nadszedł czas, abym stawił czoła cieniom, które czają się poniżej; starożytnemu złu, które musi zostać ugaszone! Nadszedł czas, aby raz na zawsze pokonać to zło. Bądź świadkiem, bo rozbiję ten cień, który zagraża naszemu światu.";"Пришло время противостоять теням, скрывающимся внизу; древнему злу, которое должно быть уничтожено! Пришло время уничтожить это зло раз и навсегда. Будьте свидетелями, ибо я сокрушу эту тень, угрожающую нашему миру.";"Aşağıda gizlenen gölgelerle yüzleşmemin zamanı geldi; söndürülmesi gereken kadim bir kötülük! Bu kötülüğü sonsuza dek yok etmenin vakti geldi. Tanık olun, çünkü dünyamızı tehdit eden bu gölgeyi paramparça edeceğim.";"Прийшов час мені протистояти тіням, що ховаються внизу; давньому злу, яке має бути знищене! Настав час знищити це зло, раз і назавжди. Будьте свідками, бо Я розтрощу цю тінь, що загрожує нашому світові."
DIALOG_GOLADIR_INTO_DARKNESS;And I will embark into the darkness. I will gather and shield the scattered fragments from the malevolent forces lurking beyond these gates.;Und ich werde mich auf den Weg in die Dunkelheit machen. Ich werde die verstreuten Fragmente sammeln und sie vor den bösartigen Kräften schützen, die jenseits dieser Tore lauern.;Et je m'embarquerai dans les ténèbres. Je rassemblerai et protégerai les fragments dispersés contre les forces malveillantes qui se cachent au-delà de ces portes.;E mi imbarcherò nell'oscurità. Raccoglierò e proteggerò i frammenti dispersi dalle forze maligne in agguato oltre questi cancelli.;Y me embarcaré en la oscuridad. Reuniré y protegeré los fragmentos dispersos de las fuerzas malévolas que acechan más allá de estas puertas.;我将踏上黑暗之路。我将收集并保护散落的碎片，抵御潜伏在门外的邪恶势力。;そして私は闇の中に乗り出す。この門の向こうに潜む邪悪な力から、散り散りになった断片を集め、盾となる。;그리고 나는 어둠 속으로 들어갈 것이다. 이 문 너머에 숨어 있는 악의 세력으로부터 흩어진 파편들을 모아 보호하겠습니다.;E eu embarcarei na escuridão. Reunirei e protegerei os fragmentos dispersos das forças malévolas que se escondem para além destes portões.;I wyruszę w ciemność. Zbiorę i ochronię rozproszone fragmenty przed złowrogimi siłami czającymi się za tymi bramami.;И я отправлюсь во тьму. Я соберу и защищу разрозненные осколки от злобных сил, скрывающихся за этими воротами.;Ve karanlığa doğru yola çıkacağım. Dağınık parçaları toplayıp bu kapıların ardında gizlenen kötü niyetli güçlere karşı koruyacağım.;І Я ввійду в темряву. Я зберу і захищу розкидані уламки від злих сил, що ховаються за цими воротами.
DIALOG_HELEJA_INTO_DARKNESS;At last, I venture into the abyss! Grant me the light fragments you have collected. Prepared I stand, to extinguish the shadows and protect the light!;Nun endlich wage ich mich in den Abgrund! Gewährt mir die Lichtfragmente, die Ihr gesammelt habt. Ich bin bereit, die Schatten auszulöschen und das Licht zu schützen!;Enfin, je m'aventure dans l'abîme ! Accorde-moi les fragments de lumière que tu as recueillis. Je suis prêt à éteindre les ombres et à protéger la lumière !;Finalmente mi avventuro nell'abisso! Concedimi i frammenti di luce che hai raccolto. Sono pronto a spegnere le ombre e a proteggere la luce!;¡Por fin me aventuro en el abismo! Concédeme los fragmentos de luz que has recogido. Preparado estoy para extinguir las sombras y proteger la luz.;最后，我冒险进入深渊！请赐予我你收集的光之碎片。我准备好了，熄灭阴影，保护光明！;ついに私は奈落の底に足を踏み入れる！あなたが集めた光のかけらを私に授けなさい。影を消し、光を守るために！;드디어 심연으로 모험을 떠납니다! 수집한 빛의 조각을 내게 주십시오. 그림자를 끄고 빛을 지키기 위해 이 자리에 섰습니다!;Finalmente, aventuro-me no abismo! Concede-me os fragmentos de luz que recolheste. Preparado estou, para extinguir as sombras e proteger a luz!;W końcu zapuszczam się w otchłań! Daj mi fragmenty światła, które zebrałeś. Jestem gotowy, by zgasić cienie i chronić światło!;Наконец-то я отважился войти в бездну! Даруй мне осколки света, которые ты собрал. Я готов погасить тень и защитить свет!;Sonunda, uçuruma girmeye cesaret ediyorum! Topladığın ışık parçalarını bana bağışla. Gölgeleri söndürmek ve ışığı korumak için hazırım!;Нарешті, я наважуюсь піти в безодню! Даруй мені зібрані тобою осколки світла. Готовий я стою, щоб погасити тіні і захистити світло!
;;;;;;;;;;;;;
DialogDarokinIntoDarkness;The time has come…;Die Zeit ist gekommen...;Le moment est venu...;È arrivato il momento...;Ha llegado el momento...;时机已到...;時は来た...;때가 왔습니다...;Chegou o momento...;Nadszedł czas...;Пришло время...;Zamanı geldi.;Час прийшов...
DialogGoladirIntoDarkness;The shield of light;Der Schild des Lichts;Le bouclier de lumière;Lo scudo di luce;El escudo de luz;光之盾;光の盾;빛의 방패;O escudo de luz;Tarcza światła;Щит света;Işık kalkanı;Щит світла
DialogHelejaIntoDarkness;Into the abyss;In den Abgrund;Dans l'abîme;Nell'abisso;Hacia el abismo;进入深渊;奈落の底へ;심연 속으로;Para o abismo;W otchłań;В бездну;Uçuruma doğru;У безодню.
DialogHelejaEchoesOfFate;Echoes of Fate;Echos des Schicksals;Échos du destin;Echi del destino;Ecos del destino;命运的回响;運命の残響;운명의 메아리;Ecos do destino;Echa losu;Эхо судьбы;Kaderin Yankıları;Відлуння долі
;;;;;;;;;;;;;
DIALOG_SHADOW_DARK_WANDERER_INTRO;Not all shadows are the same… a creature of darkness…is it me?;Nicht alle Schatten sind gleich... eine Kreatur der Dunkelheit... bin ich das?;Toutes les ombres ne sont pas les mêmes... une créature des ténèbres... est-ce moi ?;Non tutte le ombre sono uguali... una creatura delle tenebre... sono io?;No todas las sombras son iguales... una criatura de las tinieblas... ¿soy yo?;不是所有的影子都是一样的......一个黑暗的生物......是我吗？;全ての影が同じとは限らない...闇の生き物...それは私なのだろうか？;모든 그림자가 같은 것은 아니다... 어둠의 피조물... 저인가요?;Nem todas as sombras são iguais... uma criatura das trevas... serei eu?;Nie wszystkie cienie są takie same... stworzenie ciemności... czy to ja?;Не все тени одинаковы... Существо тьмы... это я?;Bütün gölgeler aynı değildir... Karanlık bir yaratık... Ben miyim?;Не всі тіні однакові... породження темряви... це я?
DIALOG_SHADOW_DARK_WANDERER_END;This shadow will not return, whereas our paths will cross again, wanderer.;Dieser Schatten wird nicht wiederkehren, aber unsere Wege werden sich wieder kreuzen, Wanderer.;Cette ombre ne reviendra pas, alors que nos chemins se croiseront à nouveau, vagabond.;Quest'ombra non tornerà, mentre le nostre strade si incroceranno di nuovo, viandante.;Esta sombra no volverá, mientras que nuestros caminos se cruzarán de nuevo, vagabundo.;这个影子不会再回来，而我们的道路会再次交叉，流浪者。;この影は戻らないが、我々の道はまた交わるだろう、さまよえる者よ。;이 그림자는 돌아오지 않을 것이지만, 우리의 길은 다시 교차할 것입니다, 방랑자.;Esta sombra não voltará, enquanto que os nossos caminhos se cruzarão de novo, vagabundo.;Ten cień już nie powróci, a nasze drogi znów się skrzyżują, wędrowcze.;Эта тень не вернется, но наши пути еще пересекутся, странник.;Bu gölge geri dönmeyecek, oysa yollarımız tekrar kesişecek, gezgin.;Ця тінь не повернеться, тоді як наші шляхи знову перетнуться, мандрівнику.
DIALOG_SHADOW_FARMER_INTRO;I came to this place thinking I would find something, maybe a treasure...suddenly this shadow detached itself from the darkness and took my form! Please help me to push him back.;Ich kam an diesen Ort und dachte, ich würde etwas finden, vielleicht einen Schatz…Plötzlich löste sich dieser Schatten aus der Dunkelheit und nahm meine Gestalt an! Bitte helft mir, ihn zurückzudrängen.;Je suis venu ici en pensant trouver quelque chose, peut-être un trésor... soudain, cette ombre s'est détachée des ténèbres et a pris ma forme ! Aidez-moi à la repousser.;Sono venuto in questo luogo pensando di trovare qualcosa, forse un tesoro... all'improvviso quest'ombra si è staccata dall'oscurità e ha preso le mie sembianze! Per favore, aiutatemi a respingerlo.;Vine a este lugar pensando que encontraría algo, tal vez un tesoro... ¡de repente esta sombra se desprendió de la oscuridad y tomó mi forma! Por favor, ayúdame a hacerle retroceder.;我来到这个地方，以为会找到一些东西，也许是一个宝藏......突然间，这个影子从黑暗中脱离出来，变成了我的样子！我想，我应该把它推回去！请帮助我把他推回去。;何か宝物を見つけようと思ってこの場所に来たのですが...突然この影が闇から切り離され、私の姿になったのです！どうか彼を押し返すことができるように助けてください。;뭔가 보물을 찾을 수 있을 거라고 생각하며 이곳에 왔는데... 갑자기 그림자가 어둠 속에서 분리되어 제 모습을 하고 있어요! 그를 다시 밀어낼 수 있도록 도와주세요.;Vim para este lugar a pensar que encontraria algo, talvez um tesouro...de repente esta sombra separou-se da escuridão e tomou a minha forma! Por favor, ajudem-me a empurrá-lo de volta.;Przybyłem w to miejsce myśląc, że coś znajdę, może skarb... nagle ten cień odłączył się od ciemności i przybrał moją postać! Proszę, pomóż mi go odepchnąć.;Я пришел сюда, думая, что найду что-нибудь, может быть, сокровище... и вдруг эта тень вырвалась из темноты и приняла мой облик! Пожалуйста, помогите мне оттолкнуть его.;Buraya bir şey bulacağımı düşünerek geldim, belki bir hazine... Aniden bu gölge karanlıktan ayrıldı ve benim şeklimi aldı! Lütfen onu geri itmeme yardım edin.;Я прийшов сюди, думаючи, що знайду щось, можливо, скарб... Раптом ця тінь відділилася від темряви і прийняла мою форму! Будь ласка, допоможи мені відтіснити її назад.
